k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
2167,17.5,17.15,5.071428571428572,4.970000000000001,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.91871200001424,46.96033776001396,1354.0,2604.9,3.0,47.91871200001424,0.0,1082.8,0.01,0,1.0
2168,19.499999999999996,19.109999999999996,6.051020408163265,5.93,0.7142857142857142,0.7,14.795918367346939,14.5,0.0,0.0,0.0,47.91875999999775,46.96038479999779,1353.2,2604.9,0.0,47.91875999999775,0.0,1038.7,0.01,0,1.0
2169,20.416666666666668,20.008333333333333,6.112244897959185,5.99,0.7142857142857142,0.7,17.346938775510203,17.0,0.0,0.0,0.0,47.9188079999949,46.960431839995,1352.4,2604.9,-1.0,47.9188079999949,0.0,855.9,0.01,0,1.0
2170,61.50000000000001,60.27000000000001,5.040816326530612,4.9399999999999995,0.7142857142857142,0.7,16.836734693877553,16.5,0.0,0.082800000005331,0.08114400000522437,0.0,0.0,1352.4,2604.9,25.0,-0.08114400000522437,0.0,752.2,0.01,0,1.0
2171,15.416666666666668,15.108333333333334,5.000000000000001,4.9,0.7142857142857142,0.7,15.918367346938776,15.600000000000001,0.0,0.0,0.0,47.91885599999205,46.9604788799922,1351.6000000000001,2604.9,-5.0,47.91885599999205,0.0,630.9,0.01,0,1.0
2172,0.0,0.0,5.000000000000001,4.9,0.7142857142857142,0.7,14.285714285714286,14.0,0.0,0.0,0.0,47.9189039999892,46.960525919989415,1350.8000000000002,2604.9,6.0,47.9189039999892,0.0,942.2,0.01,0,1.0
2173,20.166666666666668,19.763333333333335,5.2857142857142865,5.18,0.6122448979591837,0.6,14.89795918367347,14.6,0.0,0.0,0.0,47.91895200001363,46.96057296001336,1350.0,2604.9,0.0,47.91895200001363,0.0,1025.8,0.01,0,1.0
2174,0.0,0.0,4.591836734693878,4.5,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.91899999999714,46.9606199999972,1349.2,2604.9,22.0,47.91899999999714,0.0,791.3,0.01,0,1.0
2175,14.583333333333336,14.291666666666668,4.551020408163265,4.46,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.91904799999429,46.960667039994405,1348.4,2604.9,1.0,47.91904799999429,0.0,1006.7,0.01,0,1.0
2176,21.0,20.58,4.561224489795919,4.470000000000001,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.91909599999144,46.96071407999162,1347.6000000000001,2604.9,-2.0,47.91909599999144,0.0,976.8,0.01,0,1.0
2177,19.66666666666667,19.273333333333337,4.591836734693878,4.5,0.7142857142857142,0.7,15.306122448979592,15.0,0.0,0.0,0.0,47.91914399998859,46.96076111998882,1346.8000000000002,2604.9,-2.0,47.91914399998859,0.0,986.8,0.01,0,1.0
2178,20.166666666666668,19.763333333333335,4.6224489795918355,4.529999999999999,0.7142857142857142,0.7,16.836734693877553,16.5,0.0,0.0,0.0,47.91919200001303,46.96080816001277,1346.0,2604.9,0.0,47.91919200001303,0.0,984.3,0.01,0,1.0
2179,21.916666666666668,21.478333333333335,4.591836734693878,4.5,0.6122448979591837,0.6,18.163265306122447,17.8,0.0,0.0,0.0,47.919239999996535,46.9608551999966,1345.2,2604.9,-2.0,47.919239999996535,0.0,988.5,0.01,0,1.0
2180,20.083333333333336,19.68166666666667,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,14.89795918367347,14.6,0.0,0.0,0.0,47.919287999993685,46.960902239993814,1344.4,2604.9,-2.0,47.919287999993685,0.0,989.3,0.01,0,1.0
2181,20.083333333333336,19.68166666666667,4.581632653061225,4.49,0.6122448979591837,0.6,15.0,14.7,0.0,0.0,0.0,47.919335999990835,46.96094927999102,1343.6000000000001,2604.9,-2.0,47.919335999990835,0.0,997.3,0.01,0,1.0
2182,19.916666666666664,19.51833333333333,4.510204081632653,4.42,0.6122448979591837,0.6,15.10204081632653,14.8,0.0,0.0,0.0,47.91938400000163,46.9609963200016,1342.8000000000002,2604.9,-2.0,47.91938400000163,0.0,1000.6,0.01,0,1.0
2183,19.916666666666664,19.51833333333333,4.540816326530612,4.45,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.91943200001242,46.96104336001217,1342.0,2604.9,-2.0,47.91943200001242,0.0,990.5,0.01,0,1.0
2184,19.583333333333332,19.191666666666666,4.642857142857143,4.55,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.91947999999593,46.961090399996,1341.2,2604.9,-2.0,47.91947999999593,0.0,984.9,0.01,0,1.0
2185,20.416666666666668,20.008333333333333,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.91952799999308,46.961137439993216,1340.4,2604.9,-2.0,47.91952799999308,0.0,999.9,0.01,0,1.0
2186,20.000000000000004,19.6,4.6020408163265305,4.51,0.7142857142857142,0.7,16.122448979591837,15.800000000000002,0.0,0.0,0.0,47.91957599999023,46.96118447999042,1339.6000000000001,2604.9,-1.0,47.91957599999023,0.0,1005.7,0.01,0,1.0
2187,19.833333333333332,19.436666666666664,4.6020408163265305,4.51,0.6122448979591837,0.6,17.142857142857146,16.8,0.0,0.0,0.0,47.91962400000102,46.961231520001,1338.8000000000002,2604.9,-1.0,47.91962400000102,0.0,721.5,0.01,0,1.0
2188,0.0,0.0,4.581632653061225,4.49,0.6122448979591837,0.6,17.755102040816325,17.4,0.0,0.0,0.0,71.91967200000363,70.48127856000356,1337.6000000000001,2604.9,24.0,71.91967200000363,0.0,546.0,0.01,0,1.0
2189,18.083333333333332,17.721666666666664,4.6224489795918355,4.529999999999999,0.6122448979591837,0.6,14.89795918367347,14.6,0.0,0.0,0.0,47.91974400000072,46.961349120000705,1336.8000000000002,2604.9,-1.0,47.91974400000072,0.0,571.0,0.01,0,1.0
2190,20.25,19.845,4.479591836734693,4.39,0.6122448979591837,0.6,14.89795918367347,14.6,0.0,0.0,0.0,47.91979200001151,46.961396160011276,1336.0,2604.9,-1.0,47.91979200001151,0.0,840.9,0.01,0,1.0
2191,19.75,19.355,5.204081632653061,5.1,0.6122448979591837,0.6,15.0,14.7,0.0,0.0,0.0,47.91983999999502,46.961443199995124,1335.2,2604.9,0.0,47.91983999999502,0.0,888.5,0.01,0,1.0
2192,16.75,16.415,5.1938775510204085,5.09,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.91988799999217,46.96149023999232,1334.4,2604.9,1.0,47.91988799999217,0.0,835.8,0.01,0,1.0
2193,40.25,39.445,5.1938775510204085,5.09,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,23.919935999997506,23.441537279997554,1334.0,2604.9,22.0,23.919935999997506,0.0,620.8,0.01,0,1.0
2194,19.66666666666667,19.273333333333337,4.5,4.41,0.6122448979591837,0.6,15.10204081632653,14.8,0.0,0.0,0.0,47.91995999999472,46.96156079999482,1333.2,2604.9,-2.0,47.91995999999472,0.0,516.9,0.01,0,1.0
2195,20.416666666666668,20.008333333333333,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,15.816326530612246,15.500000000000002,0.0,0.0,0.0,47.92000799999187,46.96160783999203,1332.4,2604.9,-2.0,47.92000799999187,0.0,477.7,0.01,0,1.0
2196,20.500000000000004,20.090000000000003,6.1020408163265305,5.9799999999999995,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.92005599998902,46.96165487998923,1331.6000000000001,2604.9,0.0,47.92005599998902,0.0,477.0,0.01,0,1.0
2197,21.916666666666668,21.478333333333335,6.183673469387756,6.0600000000000005,0.6122448979591837,0.6,15.918367346938776,15.600000000000001,0.0,0.0,0.0,47.92010399999981,46.96170191999981,1330.8000000000002,2604.9,-2.0,47.92010399999981,0.0,497.5,0.01,0,1.0
2198,21.916666666666668,21.478333333333335,5.122448979591838,5.0200000000000005,0.6122448979591837,0.6,15.408163265306122,15.1,0.0,0.0,0.0,47.9201520000106,46.96174896001039,1330.0,2604.9,-1.0,47.9201520000106,0.0,498.6,0.01,0,1.0
2199,20.166666666666668,19.763333333333335,5.346938775510204,5.24,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.92019999999411,46.96179599999423,1329.2,2604.9,-3.0,47.92019999999411,0.0,493.8,0.01,0,1.0
2200,18.75,18.375,5.061224489795919,4.96,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92024799999126,46.961843039991436,1328.4,2604.9,-8.0,47.92024799999126,0.0,580.4,0.01,0,1.0
2201,0.0,0.0,5.051020408163266,4.95,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.92029599998841,46.96189007998864,1327.6000000000001,2604.9,3.0,47.92029599998841,0.0,651.2,0.01,0,1.0
2202,15.91666666666667,15.598333333333336,4.510204081632653,4.42,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.920343999999204,46.96193711999922,1326.8000000000002,2604.9,-43.0,47.920343999999204,0.0,491.2,0.01,0,1.0
2203,16.083333333333332,15.761666666666667,6.663265306122448,6.529999999999999,0.6122448979591837,0.6,14.591836734693878,14.3,0.0,0.0,0.0,47.92039200001,46.9619841600098,1326.0,2604.9,4.0,47.92039200001,0.0,434.8,0.01,0,1.0
2204,19.916666666666664,19.51833333333333,6.693877551020408,6.56,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.920439999993505,46.96203119999363,1325.2,2604.9,0.0,47.920439999993505,0.0,405.2,0.01,0,1.0
2205,19.75,19.355,6.663265306122448,6.529999999999999,0.6122448979591837,0.6,14.795918367346939,14.5,0.0,0.0,0.0,47.920487999990655,46.962078239990845,1324.4,2604.9,2.0,47.920487999990655,0.0,369.3,0.01,0,1.0
2206,21.5,21.07,6.663265306122448,6.529999999999999,0.6122448979591837,0.6,16.53061224489796,16.2,0.0,0.0,0.0,47.92053600000145,46.962125280001416,1323.6000000000001,2604.9,0.0,47.92053600000145,0.0,346.8,0.01,0,1.0
2207,21.5,21.07,4.551020408163265,4.46,0.6122448979591837,0.6,16.938775510204085,16.6,0.0,0.0,0.0,47.9205839999986,46.96217231999863,1322.8000000000002,2604.9,-2.0,47.9205839999986,0.0,337.3,0.01,0,1.0
2208,20.416666666666668,20.008333333333333,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,13.877551020408163,13.6,0.0,0.0,0.0,47.92063200000939,46.9622193600092,1322.0,2604.9,-3.0,47.92063200000939,0.0,350.7,0.01,0,1.0
2209,18.416666666666668,18.048333333333332,4.520408163265307,4.43,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.9206799999929,46.96226639999304,1321.2,2604.9,-1.0,47.9206799999929,0.0,372.0,0.01,0,1.0
2210,18.75,18.375,4.6224489795918355,4.529999999999999,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92072799999005,46.96231343999025,1320.4,2604.9,-1.0,47.92072799999005,0.0,445.3,0.01,0,1.0
2211,17.333333333333336,16.986666666666668,4.561224489795919,4.470000000000001,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92077600000084,46.962360480000825,1319.6000000000001,2604.9,0.0,47.92077600000084,0.0,455.8,0.01,0,1.0
2212,19.66666666666667,19.273333333333337,4.489795918367347,4.4,0.6122448979591837,0.6,15.204081632653061,14.9,0.0,0.0,0.0,47.92082399999799,46.96240751999803,1318.8000000000002,2604.9,-2.0,47.92082399999799,0.0,402.5,0.01,0,1.0
2213,19.833333333333332,19.436666666666664,4.581632653061225,4.49,0.6122448979591837,0.6,15.204081632653061,14.9,0.0,0.0,0.0,47.920872000008785,46.96245456000861,1318.0,2604.9,-1.0,47.920872000008785,0.0,373.7,0.01,0,1.0
2214,19.833333333333332,19.436666666666664,4.540816326530612,4.45,0.7142857142857142,0.7,14.795918367346939,14.5,0.0,0.0,0.0,47.92091999999229,46.96250159999244,1317.2,2604.9,-3.0,47.92091999999229,0.0,357.9,0.01,0,1.0
2215,18.416666666666668,18.048333333333332,4.489795918367347,4.4,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.92096799998944,46.962548639989656,1316.4,2604.9,0.0,47.92096799998944,0.0,347.7,0.01,0,1.0
2216,18.583333333333336,18.21166666666667,4.510204081632653,4.42,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.921016000000236,46.96259568000023,1315.6000000000001,2604.9,0.0,47.921016000000236,0.0,348.8,0.01,0,1.0
2217,18.166666666666668,17.803333333333338,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,15.612244897959185,15.3,0.0,0.0,0.0,47.921063999997386,46.96264271999744,1314.8000000000002,2604.9,1.0,47.921063999997386,0.0,351.1,0.01,0,1.0
2218,20.083333333333336,19.68166666666667,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,15.51020408163265,15.199999999999998,0.0,0.0,0.0,47.92111200000818,46.96268976000801,1314.0,2604.9,-1.0,47.92111200000818,0.0,363.2,0.01,0,1.0
2219,19.66666666666667,19.273333333333337,4.73469387755102,4.64,0.6122448979591837,0.6,14.081632653061225,13.8,0.0,0.0,0.0,47.92115999999169,46.96273679999186,1313.2,2604.9,-3.0,47.92115999999169,0.0,351.8,0.01,0,1.0
2220,18.333333333333332,17.966666666666665,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.92120799998884,46.96278383998906,1312.4,2604.9,0.0,47.92120799998884,0.0,372.9,0.01,0,1.0
2221,19.499999999999996,19.109999999999996,4.540816326530612,4.45,0.6122448979591837,0.6,14.89795918367347,14.6,0.0,0.0,0.0,47.92125599999963,46.96283087999964,1311.6000000000001,2604.9,1.0,47.92125599999963,0.0,717.6,0.01,0,1.0
2222,17.083333333333336,16.74166666666667,4.520408163265307,4.43,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92130399999678,46.96287791999684,1310.8000000000002,2604.9,0.0,47.92130399999678,0.0,838.6,0.01,0,1.0
2223,17.833333333333332,17.476666666666667,4.540816326530612,4.45,0.6122448979591837,0.6,14.081632653061225,13.8,0.0,0.0,0.0,47.92135200000757,46.96292496000743,1310.0,2604.9,0.0,47.92135200000757,0.0,735.7,0.01,0,1.0
2224,36.00000000000001,35.28,6.204081632653061,6.08,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,23.921399999985624,23.44297199998591,1309.6000000000001,2604.9,23.0,23.921399999985624,0.0,714.3,0.01,0,1.0
2225,16.666666666666668,16.333333333333336,6.173469387755103,6.05,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.92142399999648,46.96299551999655,1308.8000000000002,2604.9,-8.0,47.92142399999648,0.0,804.2,0.01,0,1.0
2226,17.166666666666668,16.823333333333334,6.2142857142857135,6.09,0.6122448979591837,0.6,15.612244897959185,15.3,0.0,0.0,0.0,47.92147200000727,46.963042560007125,1308.0,2604.9,2.0,47.92147200000727,0.0,618.8,0.01,0,1.0
2227,17.25,16.905,4.5,4.41,0.6122448979591837,0.6,16.63265306122449,16.3,0.0,0.0,0.0,47.92151999999078,46.963089599990965,1307.2,2604.9,0.0,47.92151999999078,0.0,1010.4,0.01,0,1.0
2228,17.5,17.15,5.255102040816327,5.15,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92156800000157,46.96313664000154,1306.4,2604.9,0.0,47.92156800000157,1.2,1095.5,0.01,0,1.0
2229,19.583333333333332,19.191666666666666,5.244897959183673,5.14,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.92161599999872,46.96318367999875,1305.6000000000001,2604.9,-1.0,47.92161599999872,0.0,1015.7,0.01,0,1.0
2230,0.0,0.0,4.63265306122449,4.54,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.92166399999587,46.96323071999595,1304.8000000000002,2604.9,22.0,47.92166399999587,0.0,512.7,0.01,0,1.0
2231,15.333333333333332,15.026666666666666,4.6020408163265305,4.51,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.921712000006664,46.963277760006534,1304.0,2604.9,-1.0,47.921712000006664,0.0,513.8,0.01,0,1.0
2232,17.750000000000004,17.395000000000003,4.653061224489797,4.5600000000000005,0.6122448979591837,0.6,15.204081632653061,14.9,0.0,0.0,0.0,47.92175999999017,46.96332479999037,1303.2,2604.9,3.0,47.92175999999017,0.0,777.3,0.01,0,1.0
2233,0.0,0.0,5.153061224489796,5.05,0.7142857142857142,0.7,17.44897959183674,17.1,0.0,0.0,0.0,71.92180800000642,70.48337184000628,1302.0,2604.9,3.0,71.92180800000642,0.0,767.9,0.01,0,1.0
2234,50.75,49.735,5.071428571428572,4.970000000000001,0.6122448979591837,0.6,18.367346938775512,18.0,0.0,0.0,0.0,23.921879999984412,23.443442399984725,1301.6000000000001,2604.9,24.0,23.921879999984412,0.0,534.7,0.01,0,1.0
2235,18.083333333333332,17.721666666666664,5.071428571428572,4.970000000000001,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.921903999995266,46.963465919995365,1300.8000000000002,2604.9,0.0,47.921903999995266,0.0,438.1,0.01,0,1.0
2236,18.75,18.375,4.520408163265307,4.43,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.92195200000606,46.963512960005936,1300.0,2604.9,-1.0,47.92195200000606,0.0,448.1,0.01,0,1.0
2237,19.916666666666664,19.51833333333333,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,15.0,14.7,0.0,0.0,0.0,47.921999999989566,46.963559999989776,1299.2,2604.9,-2.0,47.921999999989566,0.0,425.3,0.01,0,1.0
2238,20.416666666666668,20.008333333333333,4.5,4.41,0.6122448979591837,0.6,15.10204081632653,14.8,0.0,0.0,0.0,47.92204800000036,46.96360704000035,1298.4,2604.9,-1.0,47.92204800000036,0.0,408.2,0.01,0,1.0
2239,19.333333333333336,18.946666666666665,5.163265306122449,5.0600000000000005,0.6122448979591837,0.6,15.714285714285715,15.399999999999999,0.0,0.0,0.0,47.92209599999751,46.96365407999756,1297.6000000000001,2604.9,-3.0,47.92209599999751,0.0,497.0,0.01,0,1.0
2240,20.166666666666668,19.763333333333335,5.2653061224489806,5.16,0.6122448979591837,0.6,16.122448979591837,15.800000000000002,0.0,0.0,0.0,47.92214399999466,46.96370111999477,1296.8000000000002,2604.9,-4.0,47.92214399999466,0.0,480.3,0.01,0,1.0
2241,16.416666666666664,16.08833333333333,5.1938775510204085,5.09,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.92219200000545,46.963748160005345,1296.0,2604.9,2.0,47.92219200000545,0.0,573.9,0.01,0,1.0
2242,17.916666666666668,17.558333333333334,4.561224489795919,4.470000000000001,0.6122448979591837,0.6,15.816326530612246,15.500000000000002,0.0,0.0,0.0,47.92223999998896,46.96379519998918,1295.2,2604.9,-2.0,47.92223999998896,0.0,597.2,0.01,0,1.0
2243,40.5,39.69,4.540816326530612,4.45,0.6122448979591837,0.6,16.02040816326531,15.7,0.0,0.0,0.0,23.922287999994296,23.44384223999441,1294.8000000000002,2604.9,23.0,23.922287999994296,0.0,944.8,0.01,0,1.0
2244,19.75,19.355,4.571428571428571,4.4799999999999995,0.6122448979591837,0.6,15.306122448979592,15.0,0.0,0.0,0.0,47.92231200000515,46.96386576000504,1294.0,2604.9,-1.0,47.92231200000515,0.0,853.1,0.01,0,1.0
2245,20.083333333333336,19.68166666666667,4.540816326530612,4.45,0.6122448979591837,0.6,15.306122448979592,15.0,0.0,0.0,0.0,47.92235999998866,46.96391279998888,1293.2,2604.9,-1.0,47.92235999998866,0.0,707.1,0.01,0,1.0
2246,0.0,0.0,4.571428571428571,4.4799999999999995,0.7142857142857142,0.7,14.285714285714286,14.0,0.0,0.0,0.0,47.92240799999945,46.96395983999946,1292.4,2604.9,2.0,47.92240799999945,0.0,477.4,0.01,0,1.0
2247,19.166666666666668,18.783333333333335,4.551020408163265,4.46,0.6122448979591837,0.6,14.285714285714286,14.0,0.0,0.0,0.0,47.9224559999966,46.96400687999667,1291.6000000000001,2604.9,-1.0,47.9224559999966,0.0,528.9,0.01,0,1.0
2248,20.833333333333336,20.416666666666668,4.591836734693878,4.5,0.6122448979591837,0.6,14.387755102040815,14.1,0.0,0.0,0.0,47.92250399999375,46.96405391999387,1290.8000000000002,2604.9,-2.0,47.92250399999375,0.0,579.9,0.01,0,1.0
2249,60.0,58.8,4.530612244897959,4.4399999999999995,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.07902857143507186,0.07744800000637042,0.0,0.0,1290.8000000000002,2604.9,22.0,-0.07744800000637042,0.0,555.9,0.01,0,1.0
2250,17.333333333333336,16.986666666666668,4.520408163265307,4.43,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.92255200000454,46.96410096000445,1290.0,2604.9,-1.0,47.92255200000454,0.0,434.2,0.01,0,1.0
2251,17.916666666666668,17.558333333333334,4.561224489795919,4.470000000000001,0.6122448979591837,0.6,14.183673469387754,13.9,0.0,0.0,0.0,47.922600000001694,46.96414800000166,1289.2,2604.9,-1.0,47.922600000001694,0.0,463.3,0.01,0,1.0
2252,18.833333333333336,18.45666666666667,5.040816326530612,4.9399999999999995,0.7142857142857142,0.7,16.22448979591837,15.9,0.0,0.0,0.0,47.922647999998844,46.96419503999887,1288.4,2604.9,0.0,47.922647999998844,0.0,531.7,0.01,0,1.0
2253,22.25,21.805,6.846938775510203,6.709999999999999,0.6122448979591837,0.6,16.836734693877553,16.5,0.0,0.0,0.0,47.922695999995994,46.96424207999607,1287.6000000000001,2604.9,-2.0,47.922695999995994,0.0,560.5,0.01,0,1.0
2254,52.0,50.96,6.275510204081633,6.15,0.7142857142857142,0.7,14.89795918367347,14.6,0.0,0.0788326530654354,0.07725600000412669,0.0,0.0,1287.6000000000001,2604.9,24.0,-0.07725600000412669,0.0,472.7,0.01,0,1.0
2255,16.583333333333336,16.251666666666665,5.091836734693878,4.99,0.6122448979591837,0.6,15.0,14.7,0.0,0.0,0.0,47.922743999993145,46.96428911999328,1286.8000000000002,2604.9,-1.0,47.922743999993145,0.0,435.2,0.01,0,1.0
2256,19.166666666666668,18.783333333333335,5.020408163265307,4.92,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.92279200000394,46.96433616000385,1286.0,2604.9,0.0,47.92279200000394,0.0,460.5,0.01,0,1.0
2257,17.083333333333336,16.74166666666667,5.071428571428572,4.970000000000001,0.7142857142857142,0.7,14.591836734693878,14.3,0.0,0.0,0.0,47.92284000000109,46.964383200001066,1285.2,2604.9,-38.0,47.92284000000109,0.0,562.9,0.01,0,1.0
2258,0.0,0.0,4.489795918367347,4.4,0.7142857142857142,0.7,14.591836734693878,14.3,0.0,0.0,0.0,47.92288799999824,46.96443023999827,1284.4,2604.9,-4.0,47.92288799999824,0.0,619.8,0.01,0,1.0
2259,16.75,16.415,4.5,4.41,0.6122448979591837,0.6,15.714285714285715,15.399999999999999,0.0,0.0,0.0,47.92293599999539,46.964477279995485,1283.6000000000001,2604.9,5.0,47.92293599999539,0.0,484.4,0.01,0,1.0
2260,19.916666666666664,19.51833333333333,4.612244897959184,4.5200000000000005,0.6122448979591837,0.6,16.63265306122449,16.3,0.0,0.0,0.0,47.92298399999254,46.964524319992684,1282.8000000000002,2604.9,0.0,47.92298399999254,0.0,425.1,0.01,0,1.0
2261,21.5,21.07,4.489795918367347,4.4,0.6122448979591837,0.6,17.551020408163268,17.2,0.0,0.0,0.0,47.92303200000333,46.96457136000327,1282.0,2604.9,-2.0,47.92303200000333,0.0,398.0,0.01,0,1.0
2262,20.000000000000004,19.6,4.5,4.41,0.7142857142857142,0.7,14.285714285714286,14.0,0.0,0.0,0.0,47.92308000000048,46.96461840000047,1281.2,2604.9,-2.0,47.92308000000048,0.0,385.9,0.01,0,1.0
2263,18.5,18.130000000000003,4.571428571428571,4.4799999999999995,0.7142857142857142,0.7,14.285714285714286,14.0,0.0,0.0,0.0,47.92312799999763,46.96466543999768,1280.4,2604.9,0.0,47.92312799999763,0.0,368.4,0.01,0,1.0
2264,17.666666666666668,17.313333333333333,4.540816326530612,4.45,0.7142857142857142,0.7,14.183673469387754,13.9,0.0,0.0,0.0,47.92317599999478,46.96471247999489,1279.6000000000001,2604.9,0.0,47.92317599999478,0.0,345.2,0.01,0,1.0
2265,18.25,17.885,4.540816326530612,4.45,0.6122448979591837,0.6,14.489795918367346,14.2,0.0,0.0,0.0,47.92322399999193,46.9647595199921,1278.8000000000002,2604.9,-1.0,47.92322399999193,0.0,346.4,0.01,0,1.0
2266,18.666666666666668,18.293333333333333,4.571428571428571,4.4799999999999995,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.923272000002726,46.96480656000267,1278.0,2604.9,-1.0,47.923272000002726,0.0,389.6,0.01,0,1.0
2267,17.833333333333332,17.476666666666667,5.2653061224489806,5.16,0.7142857142857142,0.7,14.489795918367346,14.2,0.0,0.0,0.0,47.923319999999876,46.964853599999884,1277.2,2604.9,1.0,47.923319999999876,0.0,568.7,0.01,0,1.0
2268,0.0,0.0,5.2653061224489806,5.16,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.923367999997026,46.96490063999708,1276.4,2604.9,23.0,47.923367999997026,0.0,782.7,0.01,0,1.0
2269,16.666666666666668,16.333333333333336,5.163265306122449,5.0600000000000005,0.6122448979591837,0.6,14.69387755102041,14.4,0.0,0.0,0.0,47.92341599999418,46.964947679994296,1275.6000000000001,2604.9,-2.0,47.92341599999418,0.0,893.4,0.01,0,1.0
