k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,"sBY,sSL",xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,w
5742,0.0,0.0,1.468085106382979,1.3800000000000001,0.0,0.0,11.914893617021276,11.2,-59999986.61702128,0.0,0.0,0.0,60000000.0,932.4943313117768,2440.38,1.0,0.0,15.199999999999998,-1.0,9.0,0.0
5743,0.0,0.0,1.4787234042553192,1.3900000000000001,0.0,0.0,12.446808510638295,11.7,-59999986.07446809,0.0,0.0,0.0,60000000.0,932.4850063684637,2440.38,0.0,0.0,16.2,-0.9,9.0,0.0
5744,0.0,0.0,1.468085106382979,1.3800000000000001,0.4255319148936171,0.4,7.234042553191489,6.8,-59999990.87234043,0.0,0.0,0.0,60000000.0,932.4756815184,2440.38,0.0,0.0,11.1,-0.8,9.0,0.0
5745,0.0,0.0,1.4893617021276595,1.4,0.5319148936170213,0.5,9.255319148936168,8.7,-59999988.72340425,0.0,0.0,0.0,60000000.0,932.466356761585,2440.38,0.0,0.0,13.2,-0.8,9.0,0.0
5746,0.0,0.0,1.521276595744681,1.4300000000000002,0.5319148936170213,0.5,9.361702127659575,8.8,-59999988.585106395,0.0,0.0,0.0,60000000.0,932.4570320980174,2440.38,0.0,0.0,13.2,-0.7,9.0,0.0
5747,0.0,0.0,2.5531914893617023,2.4,0.5319148936170213,0.5,9.680851063829788,9.1,-59999987.23404257,0.0,0.0,0.0,60000000.0,932.4477075276965,2440.38,1.0,0.0,15.199999999999998,-0.9,9.0,0.0
5748,0.0,0.0,2.5851063829787235,2.43,0.5319148936170213,0.5,10.106382978723405,9.5,-59999986.77659576,0.0,0.0,0.0,60000000.0,932.4383830506213,2440.38,1.0,0.0,15.199999999999998,-0.8,9.0,0.0
5749,0.0,0.0,1.4893617021276595,1.4,0.5319148936170213,0.5,11.914893617021276,11.2,-59999986.06382978,0.0,0.0,0.0,60000000.0,932.4290586667908,2440.38,0.0,0.0,16.2,-0.6,9.0,0.0
5750,0.0,0.0,1.574468085106383,1.48,0.5319148936170213,0.5,10.425531914893618,9.8,-59999987.46808511,0.0,0.0,0.0,60000000.0,932.4197343762041,2440.38,-1.0,0.0,12.1,-0.8,9.0,0.0
5751,0.0,0.0,1.5319148936170213,1.44,0.5319148936170213,0.5,8.936170212765958,8.4,-59999989.000000015,0.0,0.0,0.0,60000000.0,932.4104101788604,2440.38,0.0,0.0,13.2,-0.7,9.0,0.0
5752,0.0,0.0,1.521276595744681,1.4300000000000002,0.4255319148936171,0.4,9.042553191489361,8.5,-59999989.0106383,0.0,0.0,0.0,60000000.0,932.4010860747586,2440.38,0.0,0.0,13.1,-0.8,9.0,0.0
5753,0.0,0.0,1.6702127659574466,1.5699999999999998,0.4255319148936171,0.4,9.255319148936168,8.7,-59999988.64893618,0.0,0.0,0.0,60000000.0,932.3917620638979,2440.38,0.0,0.0,13.2,-0.7,9.0,0.0
5754,0.0,0.0,1.0531914893617023,0.99,0.4255319148936171,0.4,9.787234042553191,9.2,-59999988.73404256,0.0,0.0,0.0,60000000.0,932.3824381462773,2440.38,0.0,0.0,13.2,-0.9,9.0,0.0
5755,0.0,0.0,1.0531914893617023,0.99,0.0,0.0,11.702127659574467,11.0,-59999987.24468085,0.0,0.0,0.0,60000000.0,932.3731143218959,2440.38,0.0,0.0,14.2,-0.9,9.0,0.0
5756,0.0,0.0,1.0531914893617023,0.99,0.4255319148936171,0.4,13.191489361702127,12.4,-59999985.32978724,0.0,0.0,0.0,60000000.0,932.3637905907527,2440.38,0.0,0.0,16.2,-1.1,9.0,0.0
5757,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,9.787234042553191,9.2,-59999988.70212765,0.0,0.0,0.0,60000000.0,932.3544669528469,2440.38,0.0,0.0,13.1,-1.3,9.0,0.0
5758,0.0,0.0,0.9468085106382977,0.89,0.4255319148936171,0.4,9.787234042553191,9.2,-59999988.840425536,0.0,0.0,0.0,60000000.0,932.3451434081774,2440.38,0.0,0.0,13.1,-1.4,9.0,0.0
5759,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,9.148936170212766,8.6,-59999989.35106382,0.0,0.0,0.0,60000000.0,932.3358199567433,2440.38,0.0,0.0,13.1,-1.5,9.0,0.0
5760,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,7.659574468085108,7.2,-59999990.87234043,0.0,0.0,0.0,60000000.0,932.3264965985438,2440.38,0.0,0.0,11.1,-1.4,7.93,0.0
5761,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,9.148936170212766,8.6,-59999989.38297872,0.0,0.0,0.0,60000000.0,932.3171733335779,2440.38,0.0,0.0,12.1,-1.4,7.93,0.0
5762,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,10.851063829787233,10.2,-59999987.670212775,0.0,0.0,0.0,60000000.0,932.3078501618446,2440.38,0.0,0.0,15.1,-1.2,7.93,0.0
5763,0.0,0.0,0.9255319148936167,0.8699999999999999,0.5319148936170213,0.5,14.680851063829788,13.8,-59999983.86170212,0.0,0.0,0.0,60000000.0,932.2985270833431,2440.38,-2.0,0.0,18.3,-0.8,7.93,0.0
5764,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,9.042553191489361,8.5,-59999989.4893617,0.0,0.0,0.0,60000000.0,932.2892040980722,2440.38,0.0,0.0,12.1,-0.5,7.93,0.0
5765,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,9.042553191489361,8.5,-59999989.44680851,0.0,0.0,0.0,60000000.0,932.2798812060313,2440.38,1.0,0.0,13.0,-0.7,7.93,0.0
5766,0.0,0.0,0.9574468085106385,0.9,0.5319148936170213,0.5,7.446808510638298,7.0,-59999991.063829795,0.0,0.0,0.0,60000000.0,932.2705584072193,2440.38,0.0,0.0,11.1,-0.8,7.93,0.0
5767,0.0,0.0,1.0319148936170213,0.97,0.5319148936170213,0.5,7.659574468085108,7.2,-59999990.77659574,0.0,0.0,0.0,60000000.0,932.2612357016352,2440.38,1.0,0.0,11.1,-0.7,7.93,0.0
5768,0.0,0.0,1.0106382978723403,0.9499999999999998,0.5319148936170213,0.5,10.106382978723405,9.5,-59999988.35106382,0.0,0.0,0.0,60000000.0,932.2519130892782,2440.38,0.0,0.0,14.1,-0.7,7.93,0.0
5769,0.0,0.0,1.0638297872340425,1.0,0.5319148936170213,0.5,14.574468085106382,13.7,-59999983.82978724,0.0,0.0,0.0,60000000.0,932.2425905701474,2440.38,0.0,0.0,18.2,-0.9,7.93,0.0
5770,0.0,0.0,1.0212765957446808,0.96,0.5319148936170213,0.5,13.617021276595747,12.8,-59999984.82978724,0.0,0.0,0.0,60000000.0,932.2332681442417,2440.38,-1.0,0.0,18.2,-1.3,7.93,0.0
5771,0.0,0.0,0.9574468085106385,0.9,0.5319148936170213,0.5,9.680851063829788,9.1,-59999988.829787225,0.0,0.0,0.0,60000000.0,932.2239458115603,2440.38,0.0,0.0,13.1,-1.3,7.93,0.0
5772,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,7.234042553191489,6.8,-59999991.20212767,0.0,0.0,0.0,60000000.0,932.2146235721021,2440.38,0.0,0.0,11.1,-1.4,7.93,0.0
5773,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.97872341,0.0,0.0,0.0,60000000.0,932.2053014258664,2440.38,0.0,0.0,11.0,-1.3,7.93,0.0
5774,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,8.723404255319148,8.2,-59999989.68085106,0.0,0.0,0.0,60000000.0,932.1959793728522,2440.38,0.0,0.0,13.1,-1.2,7.93,0.0
5775,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,12.872340425531913,12.1,-59999985.531914905,0.0,0.0,0.0,60000000.0,932.1866574130585,2440.38,0.0,0.0,16.2,-1.1,7.93,0.0
5776,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,13.617021276595747,12.8,-59999984.27659574,0.0,0.0,0.0,60000000.0,932.1773355464844,2440.38,0.0,0.0,17.2,-1.1,7.93,0.0
5777,0.0,0.0,1.5319148936170213,1.44,0.6382978723404256,0.6,10.638297872340424,10.0,-59999987.19148935,0.0,0.0,0.0,60000000.0,932.168013773129,2440.38,0.0,0.0,13.1,-0.6,7.93,0.0
5778,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,7.127659574468084,6.7,-59999990.72340424,0.0,0.0,0.0,60000000.0,932.1586920929914,2440.38,0.0,0.0,11.1,-0.5,7.93,0.0
5779,0.0,0.0,2.6489361702127656,2.4899999999999998,0.6382978723404256,0.6,7.234042553191489,6.8,-59999989.478723414,0.0,0.0,0.0,60000000.0,932.1493705060705,2440.38,0.0,0.0,12.1,-0.6,7.93,0.0
5780,0.0,0.0,2.617021276595745,2.46,0.6382978723404256,0.6,7.446808510638298,7.0,-59999989.29787234,0.0,0.0,0.0,60000000.0,932.1400490123655,2440.38,0.0,0.0,13.1,-0.6,7.93,0.0
5781,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,10.957446808510639,10.3,-59999986.81914895,0.0,0.0,0.0,60000000.0,932.1307276118754,2440.38,0.0,0.0,15.199999999999998,-0.9,7.93,0.0
5782,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,13.297872340425533,12.5,-59999984.47872341,0.0,0.0,0.0,60000000.0,932.1214063045993,2440.38,0.0,0.0,17.2,-0.9,7.93,0.0
5783,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,15.106382978723403,14.2,-59999982.648936175,0.0,0.0,0.0,60000000.0,932.1120850905363,2440.38,0.0,0.0,19.3,-0.7,7.93,0.0
5784,0.0,0.0,1.627659574468085,1.53,0.6382978723404256,0.6,7.9787234042553195,7.5,-59999989.75531915,0.0,0.0,0.0,60000000.0,932.1027639696855,2440.38,0.0,0.0,12.1,-0.7,7.93,0.0
5785,0.0,0.0,1.4999999999999998,1.41,0.6382978723404256,0.6,7.9787234042553195,7.5,-59999989.88297872,0.0,0.0,0.0,60000000.0,932.0934429420458,2440.38,0.0,0.0,12.1,-0.7,7.93,0.0
5786,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.404255316,0.0,0.0,0.0,60000000.0,932.0841220076164,2440.38,0.0,0.0,12.1,-0.7,7.93,0.0
5787,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,9.787234042553191,9.2,-59999988.05319149,0.0,0.0,0.0,60000000.0,932.0748011663964,2440.38,0.0,0.0,14.1,-0.6,7.93,0.0
5788,0.0,0.0,1.5319148936170213,1.44,0.6382978723404256,0.6,11.170212765957446,10.5,-59999986.65957447,0.0,0.0,0.0,60000000.0,932.0654804183847,2440.38,0.0,0.0,15.1,-0.5,7.93,0.0
5789,0.0,0.0,1.5425531914893615,1.45,0.6382978723404256,0.6,12.978723404255318,12.2,-59999984.84042552,0.0,0.0,0.0,60000000.0,932.0561597635806,2440.38,0.0,0.0,17.2,-0.6,7.93,0.0
5790,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,10.851063829787233,10.2,-59999987.56382978,0.0,0.0,0.0,60000000.0,932.046839201983,2440.38,0.0,0.0,16.2,-0.5,7.7,0.0
5791,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.97872341,0.0,0.0,0.0,60000000.0,932.037518733591,2440.38,0.0,0.0,11.1,-0.4,7.7,0.0
5792,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.97872341,0.0,0.0,0.0,60000000.0,932.0281983584038,2440.38,0.0,0.0,11.1,-0.5,7.7,0.0
5793,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,9.680851063829788,9.1,-59999988.744680844,0.0,0.0,0.0,60000000.0,932.0188780764203,2440.38,0.0,0.0,13.2,-0.5,7.7,0.0
5794,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,10.106382978723405,9.5,-59999988.29787235,0.0,0.0,0.0,60000000.0,932.0095578876395,2440.38,0.0,0.0,14.1,-0.5,7.7,0.0
5795,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,12.340425531914892,11.6,-59999985.98936171,0.0,0.0,0.0,60000000.0,932.0002377920607,2440.38,0.0,0.0,16.2,-0.4,7.7,0.0
5796,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,12.978723404255318,12.2,-59999985.34042552,0.0,0.0,0.0,60000000.0,931.9909177896828,2440.38,0.0,0.0,16.2,-0.4,7.7,0.0
5797,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,9.787234042553191,9.2,-59999988.5425532,0.0,0.0,0.0,60000000.0,931.981597880505,2440.38,0.0,0.0,15.199999999999998,-0.5,7.7,0.0
5798,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,-59999990.22340424,0.0,0.0,0.0,60000000.0,931.9722780645262,2440.38,0.0,0.0,12.1,-0.6,7.7,0.0
5799,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,9.46808510638298,8.9,-59999988.96808511,0.0,0.0,0.0,60000000.0,931.9629583417457,2440.38,0.0,0.0,13.1,-0.6,7.7,0.0
5800,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.840425536,0.0,0.0,0.0,60000000.0,931.9536387121623,2440.38,0.0,0.0,13.1,-0.6,7.7,0.0
5801,0.0,0.0,1.148936170212766,1.08,0.6382978723404256,0.6,10.638297872340424,10.0,-59999987.57446806,0.0,0.0,0.0,60000000.0,931.9443191757751,2440.38,1.0,0.0,15.199999999999998,-0.4,7.7,0.0
5802,0.0,0.0,1.0957446808510638,1.03,0.6382978723404256,0.6,11.27659574468085,10.6,-59999986.98936171,0.0,0.0,0.0,60000000.0,931.9349997325834,2440.38,0.0,0.0,14.2,-0.4,7.7,0.0
5803,0.0,0.0,1.0851063829787235,1.02,0.6382978723404256,0.6,12.340425531914892,11.6,-59999985.93617021,0.0,0.0,0.0,60000000.0,931.925680382586,2440.38,0.0,0.0,16.2,-0.4,7.7,0.0
5804,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,8.51063829787234,8.0,-59999989.74468084,0.0,0.0,0.0,60000000.0,931.9163611257823,2440.38,0.0,0.0,11.1,-0.4,7.7,0.0
5805,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.88297872,0.0,0.0,0.0,60000000.0,931.9070419621711,2440.38,0.0,0.0,13.1,-0.4,7.7,0.0
5806,0.0,0.0,1.0957446808510638,1.03,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.90425532,0.0,0.0,0.0,60000000.0,931.8977228917515,2440.38,0.0,0.0,13.1,-0.5,7.7,0.0
5807,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.68085106,0.0,0.0,0.0,60000000.0,931.8884039145227,2440.38,0.0,0.0,13.2,-0.6,7.7,0.0
5808,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.92553192,0.0,0.0,0.0,60000000.0,931.8790850304836,2440.38,0.0,0.0,13.2,-0.7,7.7,0.0
5809,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,11.914893617021276,11.2,-59999986.372340426,0.0,0.0,0.0,60000000.0,931.8697662396333,2440.38,0.0,0.0,15.199999999999998,-0.8,7.7,0.0
5810,0.0,0.0,2.329787234042553,2.19,0.6382978723404256,0.6,12.446808510638295,11.7,-59999984.58510638,0.0,0.0,0.0,60000000.0,931.860447541971,2440.38,-1.0,0.0,17.2,-0.8,7.7,0.0
5811,0.0,0.0,2.3191489361702127,2.18,0.6382978723404256,0.6,10.74468085106383,10.1,-59999986.29787233,0.0,0.0,0.0,60000000.0,931.8511289374956,2440.38,-1.0,0.0,15.199999999999998,-0.8,7.7,0.0
5812,0.0,0.0,2.297872340425532,2.16,0.6382978723404256,0.6,10.638297872340424,10.0,-59999986.425531924,0.0,0.0,0.0,60000000.0,931.8418104262063,2412.96,-1.0,0.0,15.199999999999998,-0.9,7.7,0.0
5813,0.0,0.0,1.3936170212765957,1.31,0.6382978723404256,0.6,10.212765957446809,9.6,-59999987.75531916,0.0,0.0,0.0,60000000.0,931.832492008102,2412.96,0.0,0.0,14.2,-0.9,7.7,0.0
5814,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,8.404255319148938,7.900000000000001,-59999989.88297872,0.0,0.0,0.0,60000000.0,931.823173683182,2412.96,0.0,0.0,12.1,-0.8,7.7,0.0
5815,0.0,0.0,1.7234042553191489,1.6199999999999999,0.6382978723404256,0.6,9.680851063829788,9.1,-59999987.9574468,0.0,0.0,0.0,60000000.0,931.8138554514452,2412.96,0.0,0.0,14.2,-0.7,7.7,0.0
5816,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,11.914893617021276,11.2,-59999985.79787233,0.0,0.0,0.0,60000000.0,931.8045373128907,2412.96,0.0,0.0,16.2,-0.7,7.7,0.0
5817,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,11.063829787234043,10.4,-59999986.680851065,0.0,0.0,0.0,60000000.0,931.7952192675176,2412.96,-1.0,0.0,17.3,-0.6,7.7,0.0
5818,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,9.148936170212766,8.6,-59999988.70212765,0.0,0.0,0.0,60000000.0,931.785901315325,2412.96,0.0,0.0,13.2,-0.5,7.7,0.0
5819,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,9.255319148936168,8.7,-59999988.61702128,0.0,0.0,0.0,60000000.0,931.7765834563119,2412.96,0.0,0.0,13.1,-0.4,7.7,0.0
5820,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,7.659574468085108,7.2,-59999990.234042555,0.0,0.0,0.0,60000000.0,931.7672656904773,2412.96,0.0,0.0,12.2,-0.4,7.7,0.0
5821,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,8.51063829787234,8.0,-59999989.38297872,0.0,0.0,0.0,60000000.0,931.7579480178205,2412.96,0.0,0.0,12.2,-0.4,7.7,0.0
5822,0.0,0.0,1.457446808510638,1.3699999999999999,0.6382978723404256,0.6,11.595744680851064,10.9,-59999986.30851064,0.0,0.0,0.0,60000000.0,931.7486304383403,2412.96,1.0,0.0,15.199999999999998,-0.6,7.7,0.0
5823,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,14.787234042553191,13.9,-59999983.10638298,0.0,0.0,0.0,60000000.0,931.739312952036,2412.96,0.0,0.0,18.3,-0.6,7.7,0.0
5824,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,11.489361702127662,10.8,-59999986.22340426,0.0,0.0,0.0,60000000.0,931.7299955589066,2412.96,0.0,0.0,16.3,-0.7,7.7,0.0
5825,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.893617021276595,9.3,-59999987.829787225,0.0,0.0,0.0,60000000.0,931.720678258951,2412.96,0.0,0.0,14.2,-0.9,7.7,0.0
5826,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,-59999989.53191489,0.0,0.0,0.0,60000000.0,931.7113610521685,2412.96,0.0,0.0,12.1,-0.9,7.7,0.0
5827,0.0,0.0,1.7127659574468086,1.61,0.6382978723404256,0.6,7.659574468085108,7.2,-59999989.989361696,0.0,0.0,0.0,60000000.0,931.7020439385581,2412.96,0.0,0.0,12.2,-1.0,7.7,0.0
5828,0.0,0.0,1.6170212765957446,1.52,0.6382978723404256,0.6,9.255319148936168,8.7,-59999988.4893617,0.0,0.0,0.0,60000000.0,931.6927269181188,2412.96,0.0,0.0,13.2,-1.0,7.7,0.0
5829,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,12.872340425531913,12.1,-59999984.85106383,0.0,0.0,0.0,60000000.0,931.6834099908497,2412.96,-1.0,0.0,16.2,-1.2,7.7,0.0
5830,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,14.042553191489361,13.2,-59999983.723404266,0.0,0.0,0.0,60000000.0,931.6740931567498,2412.96,0.0,0.0,17.3,-1.4,7.7,0.0
5831,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,9.042553191489361,8.5,-59999989.340425536,0.0,0.0,0.0,60000000.0,931.6647764158182,2412.96,0.0,0.0,12.2,-1.5,7.7,0.0
5832,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,7.340425531914894,6.9,-59999991.074468076,0.0,0.0,0.0,60000000.0,931.6554597680541,2412.96,0.0,0.0,11.1,-1.7,7.7,0.0
5833,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.9468085,0.0,0.0,0.0,60000000.0,931.6461432134565,2412.96,0.0,0.0,11.2,-1.9,7.7,0.0
5834,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,-59999990.22340424,0.0,0.0,0.0,60000000.0,931.6368267520245,2412.96,0.0,0.0,11.1,-1.9,7.7,0.0
5835,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,11.27659574468085,10.6,-59999987.15957447,0.0,0.0,0.0,60000000.0,931.627510383757,2412.96,0.0,0.0,14.2,-2.0,7.7,0.0
5836,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,12.659574468085106,11.9,-59999985.72340426,0.0,0.0,0.0,60000000.0,931.6181941086533,2412.96,0.0,0.0,16.2,-2.0,7.7,0.0
5837,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,13.510638297872338,12.7,-59999984.84042552,0.0,0.0,0.0,60000000.0,931.6088779267122,2412.96,-1.0,0.0,18.3,-2.0,7.7,0.0
5838,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,-59999990.319148935,0.0,0.0,0.0,60000000.0,931.599561837933,2412.96,0.0,0.0,12.1,-2.0,7.7,0.0
5839,0.0,0.0,1.680851063829787,1.58,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,-59999989.59574468,0.0,0.0,0.0,60000000.0,931.5902458423147,2412.96,0.0,0.0,12.1,-2.1,7.7,0.0
5840,0.0,0.0,1.6382978723404256,1.54,0.5319148936170213,0.5,8.297872340425533,7.800000000000001,-59999989.53191489,0.0,0.0,0.0,60000000.0,931.5809299398563,2412.96,-1.0,0.0,12.1,-2.3,7.7,0.0
5841,0.0,0.0,1.5851063829787233,1.49,0.5319148936170213,0.5,10.53191489361702,9.9,-59999987.351063825,0.0,0.0,0.0,60000000.0,931.571614130557,2412.96,0.0,0.0,13.2,-2.2,7.7,0.0
5842,0.0,0.0,1.574468085106383,1.48,0.5319148936170213,0.5,11.382978723404253,10.7,-59999986.510638304,0.0,0.0,0.0,60000000.0,931.5622984144157,2412.96,1.0,0.0,16.2,-2.0,7.7,0.0
5843,0.0,0.0,2.5851063829787235,2.43,0.5319148936170213,0.5,13.829787234042554,13.0,-59999983.05319148,0.0,0.0,0.0,60000000.0,931.5529827914316,2412.96,0.0,0.0,18.3,-2.0,7.7,0.0
5844,0.0,0.0,2.5531914893617023,2.4,0.5319148936170213,0.5,9.042553191489361,8.5,-59999987.87234042,0.0,0.0,0.0,60000000.0,931.5436672616038,2412.96,0.0,0.0,15.199999999999998,-2.0,7.7,0.0
5845,0.0,0.0,1.4893617021276595,1.4,0.5319148936170213,0.5,7.340425531914894,6.9,-59999990.63829786,0.0,0.0,0.0,60000000.0,931.5343518249313,2412.96,0.0,0.0,11.2,-2.1,7.7,0.0
5846,0.0,0.0,0.9893617021276597,0.93,0.5319148936170213,0.5,8.191489361702128,7.699999999999999,-59999990.28723403,0.0,0.0,0.0,60000000.0,931.525036481413,2412.96,-1.0,0.0,12.2,-2.1,7.7,0.0
5847,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,10.319148936170212,9.7,-59999988.20212766,0.0,0.0,0.0,60000000.0,931.5157212310482,2412.96,0.0,0.0,13.2,-2.0,7.7,0.0
5848,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,10.425531914893618,9.8,-59999988.095744684,0.0,0.0,0.0,60000000.0,931.5064060738359,2412.96,0.0,0.0,14.2,-1.9,7.7,0.0
5849,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,12.553191489361703,11.8,-59999985.9787234,0.0,0.0,0.0,60000000.0,931.4970910097752,2412.96,0.0,0.0,15.3,-1.8,7.7,0.0
5850,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,12.127659574468085,11.4,-59999986.40425533,0.0,0.0,0.0,60000000.0,931.4877760388651,2412.96,0.0,0.0,15.3,-1.8,7.7,0.0
5851,0.0,0.0,1.0000000000000002,0.9400000000000002,0.5319148936170213,0.5,7.234042553191489,6.8,-59999991.234042555,0.0,0.0,0.0,60000000.0,931.4784611611047,2412.96,0.0,0.0,11.1,-1.6,7.7,0.0
5852,0.0,0.0,1.0425531914893618,0.9800000000000001,0.5319148936170213,0.5,7.234042553191489,6.8,-59999991.19148936,0.0,0.0,0.0,60000000.0,931.4691463764932,2412.96,0.0,0.0,11.1,-1.6,7.7,0.0
5853,0.0,0.0,1.106382978723404,1.04,0.5319148936170213,0.5,9.255319148936168,8.7,-59999989.10638299,0.0,0.0,0.0,60000000.0,931.4598316850295,2412.96,0.0,0.0,12.2,-1.6,7.7,0.0
5854,0.0,0.0,1.6702127659574466,1.5699999999999998,0.4255319148936171,0.4,10.000000000000002,9.4,-59999987.90425532,0.0,0.0,0.0,60000000.0,931.4505170867127,2412.96,0.0,0.0,14.2,-1.7,7.7,0.0
5855,0.0,0.0,1.6702127659574466,1.5699999999999998,0.4255319148936171,0.4,11.702127659574467,11.0,-59999986.202127665,0.0,0.0,0.0,60000000.0,931.4412025815419,2412.96,0.0,0.0,15.199999999999998,-1.6,7.7,0.0
5856,0.0,0.0,1.6489361702127658,1.55,0.0,0.0,11.382978723404253,10.7,-59999986.96808511,0.0,0.0,0.0,60000000.0,931.4318881695161,2412.96,0.0,0.0,15.199999999999998,-1.6,7.7,0.0
5857,0.0,0.0,1.5638297872340425,1.47,0.0,0.0,12.978723404255318,12.2,-59999985.457446806,0.0,0.0,0.0,60000000.0,931.4225738506344,2412.96,0.0,0.0,17.3,-1.6,7.7,0.0
5858,0.0,0.0,1.4787234042553192,1.3900000000000001,0.0,0.0,7.9787234042553195,7.5,-59999990.5425532,0.0,0.0,0.0,60000000.0,931.413259624896,2412.96,0.0,0.0,12.1,-1.4,7.7,0.0
5859,0.0,0.0,1.4893617021276595,1.4,0.5319148936170213,0.5,9.148936170212766,8.6,-59999988.829787225,0.0,0.0,0.0,60000000.0,931.4039454922998,2412.96,0.0,0.0,13.2,-1.5,7.7,0.0
5860,0.0,0.0,1.468085106382979,1.3800000000000001,0.5319148936170213,0.5,9.255319148936168,8.7,-59999988.744680844,0.0,0.0,0.0,60000000.0,931.3946314528449,2412.96,0.0,0.0,13.2,-1.6,7.7,0.0
