LP,DP
1089.989608,1096.2
1082.478708,1095.4
1074.967883,1095
1067.457133,1094.4
1059.946459,1093.4
1052.435859,1092.8
1044.925335,1092.6
1037.414886,1092.6
1029.904511,1092.4
1022.394212,1090.8
1014.883988,1086.4
1007.37384,1086.4
999.8637659,1084.6
992.3537672,1084.6
984.8438437,1083.2
977.3339952,1082.6
969.8242219,1081.2
962.3145237,1079.6
954.8049005,1078.2
947.2953525,1076.2
939.7858795,1074.4
932.2764817,1072.8
924.7671589,1072.6
917.2579112,1072.2
909.7487386,1071.2
902.2396412,1071.2
894.7306188,1069.6
887.2216715,1068.6
879.7127992,1067.6
872.2040021,1066.2
864.6952801,1065.6
857.1866331,1064.6
854.951014,1064.6
854.9424645,1063.2
854.9339151,1062.2
854.9253657,1060.8
854.9168165,1060.6
854.9082673,1060.6
854.8997182,1059.4
854.8911692,1059.4
854.8826203,1059.4
854.8740715,1059.4
854.8655228,1059.2
854.8569741,1059.2
854.8484255,1057.2
854.8398771,1057.2
854.8313287,1057.2
854.8227803,1056.6
854.8142321,1055.2
854.805684,1053.4
854.7971359,1053.2
854.7885879,1053.2
854.7800401,1052.2
854.7714923,1050.2
854.7629445,1049.4
854.7543969,1049.2
854.7458494,1048.6
854.7373019,1048.2
854.7287545,1048
854.7202072,1047.8
854.71166,1047.4
854.7031129,1047.2
854.6945659,1046.2
854.686019,1045.4
854.6774721,1045
854.6689253,1044.4
854.6603786,1044.2
854.651832,1044
854.6432855,1043.6
854.6347391,1043.2
854.6261927,1042.8
854.6176465,1042.6
854.6091003,1042
854.6005542,1041.8
854.5920082,1041.6
854.5834623,1041.6
854.5749164,1041.6
854.5663707,1041.6
854.557825,1041.6
854.5492794,1041.6
854.540734,1041.6
854.5321885,1041.6
854.5236432,1041.6
854.515098,1041.6
854.5065528,1041.6
854.4980078,1041.6
854.4894628,1041.6
854.4809179,1041.6
854.4723731,1041.6
854.4638284,1041.6
854.4552837,1041.6
854.4467392,1041.6
854.4381947,1041.6
854.4296503,1041.6
854.421106,1041.6
854.4125618,1041.6
854.4040177,1041.6
854.3954737,1041.6
854.3869297,1041.6
854.3783858,1041.6
854.369842,1041.6
854.3612983,1041.6
854.3527547,1041.6
854.3442112,1041.6
854.3356678,1041.6
854.3271244,1042
854.3185811,1042.4
854.3100379,1042.8
854.3014948,1043.2
854.2929518,1043.6
854.2844089,1044
854.2758661,1044.4
854.2673233,1044.8
854.2587806,1045.2
854.250238,1045.6
854.2416955,1046
854.2331531,1046.4
854.2246108,1046.8
854.2160685,1047.2
854.2075264,1047.6
854.1989843,1048
854.1904423,1048.4
854.1819004,1048.8
854.1733586,1049.2
854.1648169,1049.6
854.1562752,1050
854.1477336,1050.4
854.1391922,1050.8
854.1306508,1051.2
854.1221095,1051.6
854.1135683,1052
854.1050271,1052.4
855.1416527,1052.8
862.6331013,1053.2
870.124475,1053.6
870.1157737,1054
870.1070726,1054.4
870.0983715,1054.8
870.0896705,1055.2
870.0809696,1055.6
870.0722688,1056
870.0635681,1056.4
870.0548675,1056.8
870.0461669,1057.2
870.0374665,1057.6
870.0287661,1058
870.0200658,1058.4
870.0113656,1058.8
870.0026655,1059.2
869.9939654,1059.8
869.9852655,1060.4
869.9765657,1060.8
869.9678659,1061.2
869.9591662,1061.6
869.9504666,1062
869.9417671,1062.4
869.9330677,1062.8
869.9243684,1063.2
869.9156691,1063.6
869.90697,1064
869.8982709,1064.4
869.8895719,1064.8
871.7327064,1065.2
879.223989,1065.6
886.7151968,1066
886.7063296,1066.6
886.6974626,1067
886.6885956,1067.4
886.6797287,1067.8
886.6708619,1068.2
886.6619952,1068.8
886.6531286,1069.2
886.6442621,1069.8
886.6353956,1070.2
886.6265293,1070.6
886.617663,1071
886.6087968,1071.4
886.5999307,1072
886.5910647,1072.6
886.5821988,1073
886.573333,1073.4
886.5644673,1073.8
886.5556016,1074.2
886.5467361,1074.6
886.5378706,1075
886.5290052,1075.6
886.5201399,1076
886.5112747,1076.4
886.5024096,1076.8
886.4935446,1077.2
886.4846797,1077.6
886.4758148,1078.2
888.6967834,1078.8
896.1878964,1079.4
903.6789345,1079.8
903.6698977,1080.2
903.660861,1080.6
903.6518244,1081
903.6427879,1081.4
903.6337515,1081.8
903.6247152,1082.4
903.6156789,1083
903.6066427,1083.4
903.5976067,1083.8
903.5885707,1084.2
903.5795348,1084.6
903.570499,1085.2
903.5614633,1085.8
903.5524277,1086.2
903.5433922,1086.6
903.5343567,1087
903.5253214,1087.4
903.5162861,1087.8
903.507251,1088.4
903.4982159,1089
903.4891809,1089.6
903.480146,1090
903.4711112,1090.4
903.4620765,1090.8
903.4530419,1091.2
903.4440074,1091.6
903.4349729,1092.2
905.8072719,1092.8
913.2982138,1093.4
920.7890809,1093.8
920.779873,1094.2
920.7706652,1094.6
920.7614575,1095.2
920.7522499,1095.8
920.7430423,1096.4
920.7338349,1097
920.7246276,1097.6
920.7154203,1098
920.7062132,1098.4
920.6970061,1099
920.6877991,1099.6
920.6785923,1100.2
920.6693855,1100.8
920.6601788,1101.2
920.6509722,1101.6
920.6417657,1102
920.6325592,1102.6
920.6233529,1103.2
920.6141467,1103.8
920.6049405,1104.4
920.5957345,1105
920.5865285,1105.4
920.5773227,1105.8
920.5681169,1106.4
920.5589112,1107
920.5497056,1107.6
920.5405001,1108.2
923.6632947,1108.8
931.1540581,1109.2
938.6447466,1109.6
938.6353601,1110.2
938.6259738,1110.8
938.6165875,1111.4
938.6072013,1112
938.5978153,1112.6
938.5884293,1113
938.5790434,1113.4
938.5696576,1114
938.5602719,1114.6
938.5508863,1115.2
938.5415008,1115.8
938.5321154,1116.4
938.5227301,1116.8
938.5133448,1117.2
938.5039597,1117.8
938.4945747,1118.4
938.4851897,1119
938.4758049,1119.6
938.4664201,1120.2
938.4570354,1120.8
938.4476509,1121.2
938.4382664,1121.6
938.428882,1122.2
938.4194977,1122.8
938.4101135,1123.4
938.4007294,1124
938.3913454,1124.4
941.7576282,1124.8
949.2482106,1125.2
956.7387181,1125.8
956.7291507,1126.4
956.7195834,1127
956.7100162,1127.6
956.7004491,1128.2
956.6908821,1128.6
956.6813152,1129
956.6717484,1129.6
956.6621817,1130.2
956.6526151,1130.8
956.6430485,1131.4
956.6334821,1132
956.6239158,1132.4
956.6143495,1133
956.6047834,1133.6
956.5952173,1134.2
956.5856514,1134.8
956.5760855,1135.4
956.5665198,1135.8
956.5569541,1136.2
956.5473885,1136.6
956.5378231,1137.2
956.5282577,1137.8
956.5186924,1138.4
956.5091272,1138.8
956.4995621,1139.2
956.4899971,1139.6
956.4804322,1140.2
959.9583674,1140.8
967.4487678,1141.4
974.9390934,1142
974.929344,1142.6
974.9195947,1143
974.9098455,1143.4
974.9000964,1144
974.8903474,1144.6
974.8805985,1145.2
974.8708497,1145.8
974.861101,1146.4
974.8513523,1146.8
974.8416038,1147.2
974.8318554,1147.8
974.8221071,1148.4
974.8123589,1149
974.8026108,1149.6
974.7928627,1150.2
974.7831148,1150.6
974.773367,1151
974.7636192,1151.6
974.7538716,1152.2
974.7441241,1152.8
974.7343766,1153.4
974.7246293,1154
974.714882,1154.4
974.7051349,1155
974.6953878,1155.6
974.6856409,1156.2
974.675894,1156.8
978.0493139,1157.4
985.5395334,1157.8
993.029678,1158.2
993.0197477,1158.8
993.0098175,1159.4
992.9998874,1160
992.9899574,1160.6
992.9800275,1161
992.9700977,1161.4
992.960168,1161.8
992.9502384,1162.4
992.9403089,1163
992.9303795,1163.6
992.9204502,1164.2
992.910521,1164.6
992.9005919,1165
992.8906629,1165.4
992.880734,1166
992.8708052,1166.6
992.8608765,1167.2
992.8509479,1167.8
992.8410194,1168.4
992.831091,1168.8
992.8211627,1169.2
992.8112344,1169.8
992.8013063,1170.4
992.7913783,1171
992.7814504,1171.6
992.7715226,1172
992.7615949,1172.4
995.8386673,1172.8
1003.328709,1173.4
1010.818676,1174
1010.808567,1174.6
1010.798459,1175.2
1010.788351,1175.6
1010.778243,1176
1010.768136,1176.6
1010.758028,1177.2
1010.74792,1177.8
1010.737813,1178.4
1010.727706,1179
1010.717598,1179.6
1010.707491,1180
1010.697384,1180.6
1010.687277,1181.2
1010.67717,1181.8
1010.667063,1182.4
1010.656957,1183
1010.64685,1183.4
1010.636744,1183.8
1010.626637,1184.4
1010.616531,1185
1010.606425,1185.6
1010.596319,1186.2
1010.586213,1186.8
1010.576107,1187.2
1010.566001,1187.6
1010.555896,1188.2
1010.54579,1188.8
1013.670185,1189.2
1021.160048,1189.6
1028.649836,1190
1028.63955,1190.4
1028.629263,1190.8
1028.618977,1191.2
1028.608691,1191.8
1028.598405,1192.4
1028.588119,1193
1028.577833,1193.4
1028.567547,1193.8
1028.557261,1194.2
1028.546976,1194.8
1028.53669,1195.4
1028.526405,1196
1028.51612,1196.4
1028.505835,1196.8
1028.49555,1197.2
1028.485265,1197.8
1028.47498,1198.4
1028.464695,1199
1028.45441,1199.4
1028.444126,1199.8
1028.433841,1200.2
1028.423557,1200.6
1028.413273,1201.2
1028.402989,1201.8
1028.392705,1202.4
1028.382421,1202.8
1028.372137,1203.2
1030.73452,1203.6
1038.224213,1204
1045.71383,1204.6
1045.703373,1205.2
1045.692916,1205.8
1045.682459,1206.4
1045.672002,1206.8
1045.661546,1207.2
1045.651089,1207.6
1045.640632,1208
1045.630176,1208.6
1045.61972,1209.2
1045.609264,1209.6
1045.598807,1210
1045.588352,1210.4
1045.577896,1211
1045.56744,1211.6
1045.556984,1212.2
1045.546529,1212.8
1045.536073,1213.4
1045.525618,1213.8
1045.515163,1214.2
1045.504707,1214.6
1045.494252,1215.2
1045.483797,1215.8
1045.473343,1216.2
1045.462888,1216.6
1045.452433,1217
1045.441979,1217.4
1045.431524,1217.8
1047.97657,1218.2
1055.46609,1218.6
1062.955535,1219.2
1062.944906,1219.6
1062.934276,1220
1062.923647,1220.4
1062.913018,1221
1062.902389,1221.6
1062.89176,1222.2
1062.881131,1222.8
1062.870502,1223.2
1062.859873,1223.6
1062.849245,1224
1062.838616,1224.6
1062.827988,1225.2
1062.81736,1225.8
1062.806731,1226.4
1062.796103,1226.8
1062.785475,1227.2
1062.774848,1227.6
1062.76422,1228.2
1062.753592,1228.8
1062.742965,1229.4
1062.732337,1229.8
1062.72171,1230.2
1062.711083,1230.6
1062.700456,1231
1062.689828,1231.6
1062.679202,1232
1062.668575,1232.6
1065.192448,1233
1072.681796,1233.4
1080.171069,1233.8
1080.160268,1234.2
1080.149466,1234.6
1080.138665,1235.2
1080.127863,1235.8
1080.117062,1236.2
1080.106261,1236.6
1080.09546,1237
1080.084659,1237.4
1080.073858,1238
1080.063057,1238.6
1080.052257,1239.2
1080.041456,1239.6
1080.030656,1240
1080.019855,1240.4
1080.009055,1240.8
1079.998255,1241.4
1079.987455,1241.8
1079.976655,1242.2
1079.965855,1242.6
1079.955056,1243
1079.944256,1243.4
1079.933457,1244
1079.922657,1244.4
1079.911858,1244.8
1079.901059,1245.2
1079.89026,1245.6
1079.879461,1246
1082.405496,1246.4
1089.894672,1247
1097.383773,1247.6
1097.372799,1248.2
1097.361825,1248.8
1097.350851,1249.2
1097.339878,1249.6
1097.328905,1250
1097.317931,1250.6
1097.306958,1251.2
1097.295985,1251.8
1097.285012,1252.4
1097.274039,1252.8
1097.263066,1253.2
1097.252094,1253.6
1097.241121,1254.2
1097.230149,1254.8
1097.219177,1255.4
1097.208204,1255.8
1097.197232,1256.2
1097.18626,1256.6
1097.175288,1257
1097.164317,1257.6
1097.153345,1258.2
1097.142374,1258.8
1097.131402,1259.4
1097.120431,1259.8
1097.10946,1260.2
1097.098489,1260.6
1097.087518,1261.2
1099.753047,1261.6
1107.242049,1262
1114.730977,1262.4
1114.719829,1262.8
1114.708682,1263.2
1114.697535,1263.8
1114.686388,1264.4
1114.675241,1265
1114.664095,1265.6
1114.652948,1266
1114.641801,1266.4
1114.630655,1266.8
1114.619509,1267.4
1114.608362,1268
1114.597216,1268.6
1114.58607,1269.2
1114.574925,1269.6
1114.563779,1270
1114.552633,1270.4
1114.541488,1271
1114.530342,1271.6
1114.519197,1272.2
1114.508052,1272.8
1114.496907,1273.2
1114.485762,1273.6
1114.474617,1274
1114.463472,1274.6
1114.452327,1275.2
1114.441183,1275.6
1114.430038,1276
1117.035394,1276.4
1124.524224,1276.8
1132.012979,1277.2
1132.001658,1277.6
1131.990338,1278
1131.979019,1278.6
1131.967699,1279
1131.956379,1279.4
1131.945059,1279.8
1131.93374,1280.2
1131.922421,1280.8
1131.911101,1281.4
1131.899782,1282
1131.888463,1282.4
1131.877144,1282.8
1131.865826,1283.2
1131.854507,1283.8
1131.843189,1284.4
1131.83187,1285
1131.820552,1285.6
1131.809234,1286
1131.797915,1286.4
1131.786597,1286.8
1131.77528,1287.4
1131.763962,1288
1131.752644,1288.6
1131.741327,1289.2
1131.730009,1289.6
1131.718692,1290
1131.707375,1290.4
1134.379724,1291
1141.868381,1291.6
1149.356962,1292.2
1149.345468,1292.8
1149.333975,1293.2
1149.322482,1293.6
1149.310988,1294
1149.299495,1294.6
1149.288002,1295.2
1149.276509,1295.8
1149.265017,1296.2
1149.253524,1296.6
1149.242031,1297
1149.230539,1297.6
1149.219047,1298.2
1149.207554,1298.8
1149.196062,1299.4
1149.18457,1300
1149.173079,1300.4
1149.161587,1300.8
1149.150095,1301.4
1149.138604,1302
1149.127112,1302.6
1149.115621,1303.2
1149.10413,1303.8
1149.092639,1304.2
1149.081148,1304.6
1149.069657,1305.2
1149.058166,1305.8
1149.046676,1306.4
1152.267185,1307
1159.755663,1307.6
1167.244065,1308.2
1167.232393,1308.6
1167.22072,1309.2
1167.209048,1309.8
1167.197376,1310.4
1167.185704,1311
1167.174032,1311.4
1167.162361,1311.8
1167.150689,1312.2
1167.139017,1312.8
1167.127346,1313.4
1167.115675,1314
1167.104004,1314.6
1167.092333,1315.2
1167.080662,1315.6
1167.068991,1316
1167.05732,1316.6
1167.04565,1317.2
1167.033979,1317.8
1167.022309,1318.4
1167.010639,1318.8
1166.998968,1319.2
1166.987298,1319.6
1166.975629,1320.2
1166.963959,1320.8
1166.952289,1321.4
1166.94062,1322
1166.92895,1322.6
1170.276114,1323
1177.764412,1323.6
1185.252634,1324.2
1185.240781,1324.8
1185.228929,1325.4
1185.217077,1326
1185.205224,1326.4
1185.193372,1326.8
1185.18152,1327.4
1185.169669,1328
1185.157817,1328.6
1185.145965,1329.2
1185.134114,1329.8
1185.122263,1330.2
1185.110411,1330.6
1185.09856,1331.2
1185.086709,1331.8
1185.074858,1332.4
1185.063008,1333
1185.051157,1333.4
1185.039307,1333.8
1185.027456,1334.2
1185.015606,1334.8
1185.003756,1335.4
1184.991906,1336
1184.980056,1336.6
1184.968206,1337.2
1184.956356,1337.6
1184.944507,1338.2
1184.932657,1338.8
1188.353808,1339.4
1195.841924,1340
1203.329966,1340.6
1203.317933,1341.2
1203.3059,1341.6
1203.293866,1342.2
1203.281834,1342.8
1203.269801,1343.4
1203.257768,1344
1203.245735,1344.6
1203.233703,1345
1203.221671,1345.4
1203.209638,1346
1203.197606,1346.6
1203.185574,1347.2
1203.173542,1347.8
1203.161511,1348.2
1203.149479,1348.6
1203.137448,1349
1203.125416,1349.6
1203.113385,1350.2
1203.101354,1350.8
1203.089323,1351.4
1203.077292,1352
1203.065261,1352.6
1203.053231,1353
1203.0412,1353.6
1203.02917,1354.2
1203.017139,1354.8
1203.005109,1355.4
1206.523535,1356
1214.01147,1356.4
1221.49933,1357
1221.487115,1357.6
1221.4749,1358.2
1221.462685,1358.8
1221.45047,1359.4
1221.438256,1360
1221.426042,1360.6
1221.413827,1361.2
1221.401613,1361.8
1221.389399,1362.4
1221.377185,1363
1221.364972,1363.6
1221.352758,1364.2
1221.340544,1364.8
1221.328331,1365.4
1221.316118,1366
1221.303904,1366.6
1221.291691,1367.2
1221.279479,1367.8
1221.267266,1368.4
1221.255053,1369
1221.263558,1369.8
1221.288735,1370.6
1221.323026,1371.4
1221.363346,1372.2
1221.377139,1373
1221.377766,1373.6
1221.365552,1374.2
1228.04931,1375
1235.53703,1375.8
1243.024674,1376.6
1243.069092,1377.4
1243.100315,1378.2
1243.090123,1378.8
1243.169573,1379.6
1243.251495,1380.4
1243.35106,1381.2
1243.470488,1382
1243.575638,1382.8
1243.674457,1383.6
1243.746223,1384.4
1243.908658,1385.2
1244.078787,1386
1244.256863,1386.8
1244.427967,1387.6
1244.594769,1388.4
1244.73896,1389.2
1244.883622,1390
1245.115875,1391
1245.366462,1392
1245.582158,1393
1245.788049,1394
1245.97747,1394.8
1246.155087,1395.6
1246.340458,1396.4
1246.654054,1397.4
1246.985624,1398.4
1249.320038,1399.4
1256.807545,1400.4
1264.294977,1401.4
1271.782334,1402.4
1272.038837,1403.4
1272.308916,1404.4
1272.553816,1405.4
1272.815997,1406.4
1273.066484,1407.4
1273.337034,1408.4
1273.596507,1409.4
1273.991557,1410.4
1274.484817,1411.6
1274.931227,1412.8
1275.384888,1414
1275.904626,1415.2
1276.42584,1416.4
1276.935969,1417.6
1277.496445,1418.8
1278.021791,1420
1278.443324,1421.2
1278.628761,1422
1278.88025,1423
1279.127659,1424
1279.448331,1425
1279.859096,1426.2
1280.290456,1427.4
1280.758187,1428.6
1281.205801,1429.8
1281.705486,1431
1285.106694,1432.2
1292.593843,1433.4
1300.080917,1434.8
1307.567916,1436.2
1308.137319,1437.4
1308.682185,1438.6
1309.169347,1439.8
1309.701689,1441
1310.354938,1442.4
1310.98617,1443.8
1311.665327,1445.2
1312.318641,1446.6
1312.958424,1448
1313.573758,1449.4
1314.161859,1450.6
1314.817028,1452
1315.548741,1453.4
1316.206427,1454.8
1316.914375,1456.2
1317.594175,1457.6
1318.260863,1459
1319.006081,1460.4
1319.783329,1461.8
1320.576074,1463.2
1321.3772,1464.6
1322.192634,1466.2
1323.16634,1467.8
1324.154544,1469.4
1325.212067,1471.2
1326.289223,1473
1331.506327,1474.8
1338.993012,1476.6
1346.479622,1478.4
1353.966157,1480.2
1354.931344,1481.8
1355.889868,1483.4
1356.705673,1485
1357.740261,1486.8
1358.824578,1488.6
1359.973001,1490.4
1361.167314,1492.2
1362.461732,1494.2
1363.753914,1496.2
1365.05203,1498.2
1366.351554,1500.2
1367.621349,1502.2
1368.858298,1504.2
1370.109421,1506.2
1371.405086,1508.2
1372.736221,1510.2
1374.098466,1512.2
1375.437257,1514.2
1376.728368,1516.2
1377.927778,1518
1379.340265,1520.2
1380.77049,1522.4
1382.247938,1524.6
1383.705679,1526.8
1385.118909,1529
1386.549796,1531.2
1393.583415,1533.4
1401.06948,1535.6
1408.555469,1537.8
1416.041383,1540
1417.508494,1542.2
1419.0115,1544.4
1420.571736,1546.6
1422.181883,1549
1423.752695,1551.2
1425.240133,1553.4
1426.654153,1555.6
1427.974844,1557.6
1429.199953,1559.6
1430.422505,1561.6
1431.307149,1563.2
1432.203538,1564.8
1433.139827,1566.4
1434.042028,1568
1434.967782,1569.6
1436.006508,1571.4
1437.002906,1573
1438.313252,1575
1439.708616,1577
1441.362562,1579.4
1443.007822,1581.8
1444.746604,1584.2
1446.532519,1586.6
1448.390516,1589.2
1450.201208,1591.8
1452.405274,1594.2
1459.89075,1596.6
1467.376151,1599
1474.861477,1601.4
1482.346728,1603.8
1484.232354,1606.4
1486.112531,1609
1487.977221,1611.6
1489.844888,1614.2
1491.817124,1616.8
1493.829938,1619.6
1495.68491,1622.2
1497.356581,1624.6
1498.757742,1626.6
1500.039209,1628.6
1501.553846,1630.8
1503.288453,1633.2
1505.141579,1635.8
1506.988477,1638.4
1508.777235,1640.8
1510.654222,1643.4
1512.420352,1645.8
1514.19186,1648.2
1515.918756,1650.6
1517.683518,1653
1519.442804,1655.4
1521.06036,1657.8
1522.87899,1660.4
1524.774264,1663
1526.783145,1665.8
1528.849141,1668.6
1529.9188,1670
1537.403501,1670.4
1544.888127,1670.8
1552.372678,1671.2
1552.357154,1671.6
1552.341631,1672
1552.326107,1672.4
1552.310584,1672.8
1552.295061,1673.2
1552.279538,1673.6
1552.264015,1674
1552.248493,1674.4
1552.23297,1674.8
1552.217448,1675.2
