k,gP1,dA2,sBY,bF,xFD1_xFC2,pBY,v,dD,dD2
5972,89,68,0,2023.414324,0,25.22,0,136,17.4756
5973,90,68,0,2023.4123,0,25.22,0,136,18.436
5974,93,68,0,2023.410277,0,25.22,0,136,21.3172
5975,95,38,0,2023.408254,0,25.22,0,76,53.238
5976,105,88,0,2023.40623,0,25.22,0,176,12.842
5977,101,89,0,2023.404207,0,25.22,0,178,8.0004
5978,94,83,0,2023.402183,0,25.22,0,166,7.2776
5979,62,85,0,2010.147765,26.50478967,25.22,0,170,0
5980,73,106,0,1991.460416,37.37067888,25.22,0,212,0
5981,67,100,0,1972.896783,37.12328197,25.22,0,200,0
5982,59,86,0,1957.621799,30.54602249,25.22,0,172,0
5983,31,93,0,1924.702515,65.83465223,25.22,0,186,0
5984,22,89,0,1889.36573,70.66972095,25.22,0,178,0
5985,10,22,0,1882.91028,12.90712203,25.22,0,44,0
5986,11,6,0,1882.908397,0,25.22,0,12,4.5644
5987,1,7,0,1879.762199,6.288629738,25.22,0,14,0
5988,0,7,0,1876.116004,7.288629738,25.22,0,14,0
5989,0,6,0,1872.99043,6.247396918,25.22,0,12,0
5990,0,6,0,1869.864858,6.247396918,25.22,0,12,0
5991,0,6,0,1866.73929,6.247396918,25.22,0,12,0
5992,0,5,0,1864.134341,5.206164098,25.22,0,10,0
5993,0,5,0,1861.529395,5.206164098,25.22,0,10,0
5994,0,5,0,1858.924451,5.206164098,25.22,0,10,0
5995,0,5,0,1856.319511,5.206164098,25.22,0,10,0
5996,0,5,0,1853.714572,5.206164098,25.22,0,10,0
5997,0,6,0,1850.58902,6.247396918,25.22,0,12,0
5998,0,5,0,1847.984087,5.206164098,25.22,0,10,0
5999,0,5,0,1845.379157,5.206164098,25.22,0,10,0
6000,0,6,0,1842.253613,6.247396918,25.22,0,12,0
6001,0,5,0,1839.648689,5.206164098,25.22,0,10,0
6002,0,5,0,1837.043767,5.206164098,25.22,0,10,0
6003,0,5,0,1834.438848,5.206164098,25.22,0,10,0
6004,0,6,0,1831.313315,6.247396918,25.22,0,12,0
6005,0,6,0,1828.187786,6.247396918,25.22,0,12,0
6006,0,6,0,1825.062259,6.247396918,25.22,0,12,0
6007,0,5,0,1822.457352,5.206164098,25.22,0,10,0
6008,0,6,0,1819.331831,6.247396918,25.22,0,12,0
6009,0,5,0,1816.72693,5.206164098,25.22,0,10,0
6010,0,5,0,1814.122031,5.206164098,25.22,0,10,0
6011,4,5,0,1813.517135,1.206164098,25.22,0,10,0
6012,11,5,0,1813.515321,0,25.22,0,10,5.5644
6013,28,5,0,1819.459108,-11.8912,25.22,0,10,10
6014,40,6,0,1829.665288,-20.416,25.22,0,12,12
6015,51,6,0,1845.153659,-30.9804,25.22,0,12,12
6016,56,17,0,1846.543013,-2.7824,25.22,0,34,34
6017,50,53,0,1843.948497,5.185339442,25.22,0,106,0
6018,65,42,0,1843.946653,0,25.22,0,84,20.426
6019,82,45,0,1843.944809,0,25.22,0,90,33.7528
6020,73,47,0,1843.942965,0,25.22,0,94,23.1092
6021,64,47,0,1843.941121,0,25.22,0,94,14.4656
6022,61,43,0,1843.939277,0,25.22,0,86,15.5844
6023,59,19,0,1843.937433,0,25.22,0,38,37.6636
6024,68,46,0,1843.93559,0,25.22,0,92,19.3072
6025,69,43,0,1843.933746,0,25.22,0,86,23.2676
6026,48,70,0,1831.488753,24.88629738,25.22,0,140,0
6027,61,99,0,1810.445897,42.08204915,25.22,0,198,0
6028,56,117,0,1777.531966,65.8242399,25.22,0,234,0
6029,45,51,0,1773.478752,8.102873803,25.22,0,102,0
6030,43,39,0,1773.476979,0,25.22,0,78,2.2972
6031,30,41,0,1767.129932,12.69054561,25.22,0,82,0
6032,18,38,0,1756.344742,21.56684715,25.22,0,76,0
6033,12,25,0,1749.327575,14.03082049,25.22,0,50,0
6034,3,6,0,1747.702127,3.247396918,25.22,0,12,0
6035,0,6,0,1744.576681,6.247396918,25.22,0,12,0
6036,0,7,0,1740.930622,7.288629738,25.22,0,14,0
6037,0,6,0,1737.805182,6.247396918,25.22,0,12,0
6038,0,5,0,1735.200362,5.206164098,25.22,0,10,0
6039,0,6,0,1732.074929,6.247396918,25.22,0,12,0
6040,0,6,0,1728.949498,6.247396918,25.22,0,12,0
6041,0,4,0,1726.865304,4.164931279,25.22,0,8,0
6042,0,5,0,1724.260495,5.206164098,25.22,0,10,0
6043,0,5,0,1721.655688,5.206164098,25.22,0,10,0
6044,0,5,0,1719.050885,5.206164098,25.22,0,10,0
6045,0,5,0,1716.446084,5.206164098,25.22,0,10,0
6046,0,5,0,1713.841285,5.206164098,25.22,0,10,0
6047,0,5,0,1711.236489,5.206164098,25.22,0,10,0
6048,0,5,0,1708.631696,5.206164098,25.22,0,10,0
6049,0,5,0,1706.026905,5.206164098,25.22,0,10,0
6050,0,6,0,1702.901501,6.247396918,25.22,0,12,0
6051,0,6,0,1699.776099,6.247396918,25.22,0,12,0
6052,0,6,0,1696.650701,6.247396918,25.22,0,12,0
6053,0,5,0,1694.045922,5.206164098,25.22,0,10,0
6054,0,6,0,1690.92053,6.247396918,25.22,0,12,0
6055,0,6,0,1687.795141,6.247396918,25.22,0,12,0
6056,0,6,0,1684.669754,6.247396918,25.22,0,12,0
6057,0,5,0,1682.064988,5.206164098,25.22,0,10,0
6058,0,6,0,1678.939607,6.247396918,25.22,0,12,0
6059,1,4,0,1677.355462,3.164931279,25.22,0,8,0
6060,6,5,0,1677.353785,0,25.22,0,10,0.7624
6061,7,5,0,1677.352108,0,25.22,0,10,1.7228
6062,8,5,0,1677.35043,0,25.22,0,10,2.6832
6063,16,5,0,1677.531953,-0.3664,25.22,0,10,10
6064,16,11,0,1677.530276,0,25.22,0,22,4.3664
6065,22,29,0,1673.430722,8.19575177,25.22,0,58,0
6066,24,25,0,1672.413638,2.030820491,25.22,0,50,0
6067,41,38,0,1672.411966,0,25.22,0,76,1.3764
6068,43,45,0,1670.482555,3.855476885,25.22,0,90,0
6069,34,48,0,1662.491297,15.97917534,25.22,0,96,0
6070,35,61,0,1648.232034,28.515202,25.22,0,122,0
6071,38,10,0,1651.477985,-6.4952,25.22,0,20,20
6072,44,29,0,1651.476334,0,25.22,0,58,13.2576
6073,35,27,0,1651.474682,0,25.22,0,54,6.614
6074,27,24,0,1651.473031,0,25.22,0,48,1.9308
6075,20,26,0,1647.935353,7.072053311,25.22,0,52,0
6076,7,25,0,1638.418295,19.03082049,25.22,0,50,0
6077,2,24,0,1626.921862,22.98958767,25.22,0,48,0
6078,3,42,0,1606.554346,40.73177843,25.22,0,84,0
6079,0,24,0,1594.057946,24.98958767,25.22,0,48,0
6080,0,22,0,1582.602791,22.90712203,25.22,0,44,0
6081,0,15,0,1574.791962,15.61849229,25.22,0,30,0
6082,0,6,0,1571.666689,6.247396918,25.22,0,12,0
6083,0,6,0,1568.541419,6.247396918,25.22,0,12,0
6084,0,7,0,1564.895535,7.288629738,25.22,0,14,0
6085,0,6,0,1561.770272,6.247396918,25.22,0,12,0
6086,0,7,0,1558.124395,7.288629738,25.22,0,14,0
6087,0,7,0,1554.478522,7.288629738,25.22,0,14,0
6088,0,7,0,1550.832653,7.288629738,25.22,0,14,0
6089,0,6,0,1547.707404,6.247396918,25.22,0,12,0
6090,0,6,0,1544.582157,6.247396918,25.22,0,12,0
6091,0,7,0,1540.936298,7.288629738,25.22,0,14,0
6092,0,6,0,1537.811059,6.247396918,25.22,0,12,0
6093,0,7,0,1534.165206,7.288629738,25.22,0,14,0
6094,0,6,0,1531.039973,6.247396918,25.22,0,12,0
6095,0,7,0,1527.394127,7.288629738,25.22,0,14,0
6096,0,5,0,1524.789518,5.206164098,25.22,0,10,0
6097,0,6,0,1521.664295,6.247396918,25.22,0,12,0
6098,0,5,0,1519.059691,5.206164098,25.22,0,10,0
6099,0,6,0,1515.934473,6.247396918,25.22,0,12,0
6100,0,6,0,1512.809259,6.247396918,25.22,0,12,0
6101,0,5,0,1510.204664,5.206164098,25.22,0,10,0
6102,0,6,0,1507.079455,6.247396918,25.22,0,12,0
6103,0,6,0,1503.95425,6.247396918,25.22,0,12,0
6104,0,6,0,1500.829048,6.247396918,25.22,0,12,0
6105,0,7,0,1497.183232,7.288629738,25.22,0,14,0
6106,0,7,0,1493.53742,7.288629738,25.22,0,14,0
6107,0,6,0,1490.412228,6.247396918,25.22,0,12,0
6108,2,7,0,1487.766422,5.288629738,25.22,0,14,0
6109,7,6,0,1487.764935,0,25.22,0,12,0.7228
6110,14,7,0,1487.763447,0,25.22,0,14,6.4456
6111,8,6,0,1487.761959,0,25.22,0,12,1.6832
6112,9,13,0,1485.492458,4.536026656,25.22,0,26,0
6113,6,36,0,1469.748782,31.48438151,25.22,0,72,0
6114,10,27,0,1460.690669,18.11328613,25.22,0,54,0
6115,9,45,0,1441.76147,37.85547688,25.22,0,90,0
6116,12,38,0,1427.976605,27.56684715,25.22,0,76,0
6117,63,57,0,1427.975177,0,25.22,0,114,3.5052
6118,82,36,0,1427.973749,0,25.22,0,72,42.7528
6119,86,14,0,1448.269521,-40.5944,25.22,0,28,28
6120,77,78,0,1446.159992,4.216159933,25.22,0,156,0
6121,103,55,0,1446.158546,0,25.22,0,110,43.9212
6122,95,45,0,1446.1571,0,25.22,0,90,46.238
6123,43,37,0,1446.155654,0,25.22,0,74,4.2972
6124,47,37,0,1446.154208,0,25.22,0,74,8.1388
6125,51,39,0,1446.152762,0,25.22,0,78,9.9804
6126,41,38,0,1446.151315,0,25.22,0,76,1.3764
6127,10,55,0,1422.515967,47.26780508,25.22,0,110,0
6128,10,42,0,1405.648655,33.73177843,25.22,0,84,0
6129,8,19,0,1399.755538,11.78342357,25.22,0,38,0
6130,2,5,0,1398.151056,3.206164098,25.22,0,10,0
6131,0,6,0,1395.025959,6.247396918,25.22,0,12,0
6132,0,6,0,1391.900866,6.247396918,25.22,0,12,0
6133,0,6,0,1388.775775,6.247396918,25.22,0,12,0
6134,0,6,0,1385.650688,6.247396918,25.22,0,12,0
6135,0,6,0,1382.525604,6.247396918,25.22,0,12,0
6136,0,6,0,1379.400523,6.247396918,25.22,0,12,0
6137,0,5,0,1376.796062,5.206164098,25.22,0,10,0
6138,0,5,0,1374.191603,5.206164098,25.22,0,10,0
6139,0,6,0,1371.06653,6.247396918,25.22,0,12,0
6140,0,5,0,1368.462077,5.206164098,25.22,0,10,0
6141,0,5,0,1365.857626,5.206164098,25.22,0,10,0
6142,0,5,0,1363.253179,5.206164098,25.22,0,10,0
6143,0,6,0,1360.128117,6.247396918,25.22,0,12,0
6144,0,6,0,1357.003058,6.247396918,25.22,0,12,0
6145,0,5,0,1354.398619,5.206164098,25.22,0,10,0
6146,0,6,0,1351.273566,6.247396918,25.22,0,12,0
6147,0,6,0,1348.148517,6.247396918,25.22,0,12,0
6148,0,5,0,1345.544086,5.206164098,25.22,0,10,0
6149,0,5,0,1342.939659,5.206164098,25.22,0,10,0
6150,0,4,0,1340.85585,4.164931279,25.22,0,8,0
6151,0,5,0,1338.251427,5.206164098,25.22,0,10,0
6152,0,5,0,1335.647007,5.206164098,25.22,0,10,0
6153,0,5,0,1333.042589,5.206164098,25.22,0,10,0
6154,0,5,0,1330.438174,5.206164098,25.22,0,10,0
6155,2,4,0,1329.354378,2.164931279,25.22,0,8,0
6156,6,6,0,1329.22935,0.247396918,25.22,0,12,0
6157,8,5,0,1329.228021,0,25.22,0,10,2.6832
6158,21,5,0,1331.810892,-5.1684,25.22,0,10,10
6159,48,6,0,1345.85916,-28.0992,25.22,0,12,12
6160,63,6,0,1367.110414,-42.5052,25.22,0,12,12
6161,70,7,0,1390.223047,-46.228,25.22,0,14,14
6162,79,8,0,1416.157457,-51.8716,25.22,0,16,16
6163,85,7,0,1446.473041,-60.634,25.22,0,14,14
6164,91,7,0,1479.669794,-66.3964,25.22,0,14,14
6165,91,9,0,1509.866515,-60.3964,25.22,0,18,18
6166,92,8,0,1542.043405,-64.3568,25.22,0,16,16
6167,92,8,0,1574.220263,-64.3568,25.22,0,16,16
6168,89,9,0,1603.456488,-58.4756,25.22,0,18,18
6169,85,8,0,1632.271885,-57.634,25.22,0,16,16
6170,82,9,0,1658.146653,-51.7528,25.22,0,18,18
6171,79,8,0,1684.080795,-51.8716,25.22,0,16,16
6172,72,8,0,1706.653511,-45.1488,25.22,0,16,16
6173,62,8,0,1724.424204,-35.5448,25.22,0,16,16
6174,52,9,0,1735.892879,-22.9408,25.22,0,18,18
6175,40,7,0,1744.599144,-17.416,25.22,0,14,14
6176,26,7,0,1746.582599,-3.9704,25.22,0,14,14
6177,14,6,0,1746.580852,0,25.22,0,12,7.4456
6178,4,6,0,1745.455407,2.247396918,25.22,0,12,0
6179,0,6,0,1742.329963,6.247396918,25.22,0,12,0
6180,0,7,0,1738.683906,7.288629738,25.22,0,14,0
6181,0,6,0,1735.558469,6.247396918,25.22,0,12,0
6182,0,6,0,1732.433035,6.247396918,25.22,0,12,0
6183,0,6,0,1729.307604,6.247396918,25.22,0,12,0
6184,0,6,0,1726.182176,6.247396918,25.22,0,12,0
6185,0,5,0,1723.577368,5.206164098,25.22,0,10,0
6186,0,5,0,1720.972563,5.206164098,25.22,0,10,0
6187,0,5,0,1718.36776,5.206164098,25.22,0,10,0
6188,0,4,0,1716.283575,4.164931279,25.22,0,8,0
6189,0,5,0,1713.678777,5.206164098,25.22,0,10,0
6190,0,5,0,1711.073981,5.206164098,25.22,0,10,0
6191,0,5,0,1708.469188,5.206164098,25.22,0,10,0
6192,0,5,0,1705.864398,5.206164098,25.22,0,10,0
6193,0,6,0,1702.738993,6.247396918,25.22,0,12,0
6194,0,6,0,1699.613592,6.247396918,25.22,0,12,0
6195,0,5,0,1697.008811,5.206164098,25.22,0,10,0
6196,0,6,0,1693.883415,6.247396918,25.22,0,12,0
6197,0,5,0,1691.278639,5.206164098,25.22,0,10,0
6198,0,6,0,1688.153249,6.247396918,25.22,0,12,0
6199,0,6,0,1685.027863,6.247396918,25.22,0,12,0
6200,0,5,0,1682.423096,5.206164098,25.22,0,10,0
6201,0,6,0,1679.297715,6.247396918,25.22,0,12,0
6202,0,5,0,1676.692954,5.206164098,25.22,0,10,0
6203,4,5,0,1676.088195,1.206164098,25.22,0,10,0
6204,12,4,0,1676.086519,0,25.22,0,8,7.5248
6205,25,5,0,1680.589843,-9.01,25.22,0,10,10
6206,38,6,0,1689.835762,-18.4952,25.22,0,12,12
6207,52,6,0,1705.804472,-31.9408,25.22,0,12,12
6208,62,7,0,1725.075166,-38.5448,25.22,0,14,14
6209,70,7,0,1748.187441,-46.228,25.22,0,14,14
6210,78,8,0,1773.641293,-50.9112,25.22,0,16,16
6211,84,7,0,1803.47632,-59.6736,25.22,0,14,14
6212,88,8,0,1833.732116,-60.5152,25.22,0,16,16
6213,74,7,0,1858.765082,-50.0696,25.22,0,14,14
6214,77,7,0,1885.238624,-52.9508,25.22,0,14,14
6215,104,7,0,1924.677538,-78.8816,25.22,0,14,14
6216,101,7,0,1962.675814,-76.0004,25.22,0,14,14
6217,98,7,0,1999.233451,-73.1192,25.22,0,14,14
6218,96,7,0,2034.830652,-71.1984,25.22,0,14,14
6219,89,8,0,2065.566417,-61.4756,25.22,0,16,16
6220,82,7,0,2094.440751,-57.7528,25.22,0,14,14
6221,60,7,0,2112.750657,-36.624,25.22,0,14,14
6222,56,7,0,2129.139744,-32.7824,25.22,0,14,14
6223,38,7,0,2136.885215,-15.4952,25.22,0,14,14
6224,33,7,0,2142.229678,-10.6932,25.22,0,14,14
6225,9,7,0,2142.227536,0,25.22,0,14,1.6436
6226,1,6,0,2139.601695,5.247396918,25.22,0,12,0
6227,0,7,0,2135.955241,7.288629738,25.22,0,14,0
6228,0,6,0,2132.829406,6.247396918,25.22,0,12,0
6229,0,5,0,2130.224191,5.206164098,25.22,0,10,0
6230,0,6,0,2127.098363,6.247396918,25.22,0,12,0
6231,0,6,0,2123.972537,6.247396918,25.22,0,12,0
6232,0,6,0,2120.846715,6.247396918,25.22,0,12,0
6233,0,5,0,2118.241512,5.206164098,25.22,0,10,0
6234,0,6,0,2115.115695,6.247396918,25.22,0,12,0
6235,0,5,0,2112.510498,5.206164098,25.22,0,10,0
6236,0,5,0,2109.905303,5.206164098,25.22,0,10,0
6237,0,6,0,2106.779495,6.247396918,25.22,0,12,0
6238,0,5,0,2104.174306,5.206164098,25.22,0,10,0
6239,0,5,0,2101.56912,5.206164098,25.22,0,10,0
6240,0,5,0,2098.963936,5.206164098,25.22,0,10,0
6241,0,6,0,2095.838139,6.247396918,25.22,0,12,0
6242,0,6,0,2092.712345,6.247396918,25.22,0,12,0
6243,0,6,0,2089.586553,6.247396918,25.22,0,12,0
6244,0,5,0,2086.981382,5.206164098,25.22,0,10,0
6245,0,6,0,2083.855596,6.247396918,25.22,0,12,0
6246,0,6,0,2080.729814,6.247396918,25.22,0,12,0
6247,0,5,0,2078.124651,5.206164098,25.22,0,10,0
6248,0,5,0,2075.519491,5.206164098,25.22,0,10,0
6249,0,5,0,2072.914334,5.206164098,25.22,0,10,0
6250,0,5,0,2070.309179,5.206164098,25.22,0,10,0
6251,6,5,0,2070.307108,0,25.22,0,10,0.7624
6252,12,5,0,2070.305038,0,25.22,0,10,6.5248
6253,13,5,0,2070.302968,0,25.22,0,10,7.4852
6254,37,6,0,2079.068297,-17.5348,25.22,0,12,12
6255,51,6,0,2094.556418,-30.9804,25.22,0,12,12
6256,62,7,0,2113.826724,-38.5448,25.22,0,14,14
6257,77,7,0,2140.30001,-52.9508,25.22,0,14,14
6258,83,37,0,2140.29787,0,25.22,0,74,42.7132
6259,91,100,0,2133.734088,13.12328197,25.22,0,200,0
6260,86,93,0,2128.314629,10.83465223,25.22,0,186,0
6261,62,90,0,2112.457023,31.71095377,25.22,0,180,0
6262,60,64,0,2109.135461,6.638900458,25.22,0,128,0
6263,83,17,0,2123.489951,-28.7132,25.22,0,34,34
6264,81,56,0,2123.487828,0,25.22,0,112,21.7924
6265,66,72,0,2119.001323,8.968763015,25.22,0,144,0
6266,56,54,0,2118.885918,0.226572262,25.22,0,108,0
6267,26,88,0,2086.069555,65.62848813,25.22,0,176,0
6268,44,69,0,2072.144937,27.84506456,25.22,0,138,0
6269,34,57,0,2059.467729,25.35027072,25.22,0,114,0
6270,17,27,0,2053.909027,11.11328613,25.22,0,54,0
6271,15,26,0,2047.870946,12.07205331,25.22,0,52,0
6272,13,38,0,2034.585475,26.56684715,25.22,0,76,0
6273,5,11,0,2031.356659,6.453561016,25.22,0,22,0
6274,2,7,0,2028.710313,5.288629738,25.22,0,14,0
6275,0,6,0,2025.584586,6.247396918,25.22,0,12,0
6276,0,6,0,2022.458862,6.247396918,25.22,0,12,0
6277,0,6,0,2019.333141,6.247396918,25.22,0,12,0
6278,0,6,0,2016.207423,6.247396918,25.22,0,12,0
6279,0,5,0,2013.602325,5.206164098,25.22,0,10,0
6280,0,6,0,2010.476613,6.247396918,25.22,0,12,0
6281,0,5,0,2007.87152,5.206164098,25.22,0,10,0
6282,0,5,0,2005.266431,5.206164098,25.22,0,10,0
6283,0,5,0,2002.661343,5.206164098,25.22,0,10,0
6284,0,5,0,2000.056258,5.206164098,25.22,0,10,0
6285,0,5,0,1997.451176,5.206164098,25.22,0,10,0
6286,0,6,0,1994.32548,6.247396918,25.22,0,12,0
6287,0,5,0,1991.720404,5.206164098,25.22,0,10,0
6288,0,6,0,1988.594714,6.247396918,25.22,0,12,0
6289,0,6,0,1985.469027,6.247396918,25.22,0,12,0
6290,0,5,0,1982.863959,5.206164098,25.22,0,10,0
6291,0,6,0,1979.738278,6.247396918,25.22,0,12,0
6292,0,6,0,1976.6126,6.247396918,25.22,0,12,0
6293,0,5,0,1974.007541,5.206164098,25.22,0,10,0
6294,0,6,0,1970.881869,6.247396918,25.22,0,12,0
6295,0,6,0,1967.756199,6.247396918,25.22,0,12,0
6296,0,5,0,1965.15115,5.206164098,25.22,0,10,0
6297,0,6,0,1962.025486,6.247396918,25.22,0,12,0
6298,0,5,0,1959.420442,5.206164098,25.22,0,10,0
6299,2,4,0,1958.336017,2.164931279,25.22,0,8,0
6300,11,5,0,1958.334058,0,25.22,0,10,5.5644
6301,24,5,0,1962.3569,-8.0496,25.22,0,10,10
6302,37,6,0,1971.122338,-17.5348,25.22,0,12,12
6303,50,6,0,1986.130367,-30.02,25.22,0,12,12
6304,61,7,0,2004.920581,-37.5844,25.22,0,14,14
6305,69,47,0,2004.918576,0,25.22,0,94,19.2676
6306,76,55,0,2004.916571,0,25.22,0,110,17.9904
6307,84,29,0,2004.914566,0,25.22,0,58,51.6736
6308,86,35,0,2004.912561,0,25.22,0,70,47.5944
6309,91,54,0,2004.910556,0,25.22,0,108,33.3964
6310,76,40,0,2004.908551,0,25.22,0,80,32.9904
6311,94,20,0,2020.045346,-30.2776,25.22,0,40,40
6312,84,47,0,2020.043326,0,25.22,0,94,33.6736
6313,54,44,0,2020.041306,0,25.22,0,88,7.8616
6314,73,41,0,2020.039286,0,25.22,0,82,29.1092
6315,78,64,0,2020.037266,0,25.22,0,128,10.9112
6316,74,42,0,2020.035246,0,25.22,0,84,29.0696
6317,37,38,0,2018.749802,2.566847147,25.22,0,76,0
6318,42,36,0,2018.747784,0,25.22,0,72,4.3368
6319,25,37,0,2011.982958,13.52561433,25.22,0,74,0
6320,24,31,0,2007.841837,8.278217409,25.22,0,62,0
6321,13,27,0,2000.283186,15.11328613,25.22,0,54,0
6322,9,22,0,1993.327625,13.90712203,25.22,0,44,0
6323,1,17,0,1984.975152,16.70095793,25.22,0,34,0
6324,0,17,0,1976.122689,17.70095793,25.22,0,34,0
6325,0,6,0,1972.997014,6.247396918,25.22,0,12,0
6326,0,7,0,1969.350726,7.288629738,25.22,0,14,0
6327,0,7,0,1965.704442,7.288629738,25.22,0,14,0
6328,0,6,0,1962.578778,6.247396918,25.22,0,12,0
6329,0,6,0,1959.453117,6.247396918,25.22,0,12,0
6330,0,6,0,1956.327459,6.247396918,25.22,0,12,0
6331,0,6,0,1953.201804,6.247396918,25.22,0,12,0
6332,0,5,0,1950.596769,5.206164098,25.22,0,10,0
6333,0,6,0,1947.47112,6.247396918,25.22,0,12,0
6334,0,6,0,1944.345474,6.247396918,25.22,0,12,0
6335,0,6,0,1941.219831,6.247396918,25.22,0,12,0
6336,0,6,0,1938.094191,6.247396918,25.22,0,12,0
6337,0,6,0,1934.968555,6.247396918,25.22,0,12,0
6338,0,7,0,1931.322305,7.288629738,25.22,0,14,0
6339,0,6,0,1928.196675,6.247396918,25.22,0,12,0
6340,0,6,0,1925.071048,6.247396918,25.22,0,12,0
6341,0,6,0,1921.945425,6.247396918,25.22,0,12,0
6342,0,6,0,1918.819804,6.247396918,25.22,0,12,0
6343,0,5,0,1916.214804,5.206164098,25.22,0,10,0
6344,0,5,0,1913.609805,5.206164098,25.22,0,10,0
6345,0,6,0,1910.484193,6.247396918,25.22,0,12,0
6346,1,5,0,1908.379201,4.206164098,25.22,0,10,0
6347,7,5,0,1908.377292,0,25.22,0,10,1.7228
6348,13,6,0,1908.375384,0,25.22,0,12,6.4852
6349,29,9,0,1908.799276,-0.8516,25.22,0,18,18
6350,30,9,0,1909.703367,-1.812,25.22,0,18,18
6351,54,9,0,1922.132257,-24.8616,25.22,0,18,18
6352,52,9,0,1933.600735,-22.9408,25.22,0,18,18
6353,51,47,0,1933.598801,0,25.22,0,94,1.9804
6354,58,43,0,1933.596868,0,25.22,0,86,12.7032
6355,70,26,0,1933.594934,0,25.22,0,52,41.228
6356,77,48,0,1933.593001,0,25.22,0,96,25.9508
6357,65,37,0,1933.591067,0,25.22,0,74,25.426
6358,75,36,0,1933.589133,0,25.22,0,72,36.03
6359,69,14,0,1945.721,-24.2676,25.22,0,28,28
6360,47,54,0,1941.105768,9.226572262,25.22,0,108,0
6361,34,62,0,1925.825609,30.55643482,25.22,0,124,0
6362,31,29,0,1925.823684,0,25.22,0,58,0.7724
6363,16,30,0,1918.203266,15.23698459,25.22,0,60,0
6364,16,31,0,1910.062239,16.27821741,25.22,0,62,0
6365,11,25,0,1902.544918,15.03082049,25.22,0,50,0
6366,15,19,0,1900.151304,4.783423574,25.22,0,38,0
6367,20,25,0,1897.133994,6.030820491,25.22,0,50,0
6368,20,30,0,1891.513604,11.23698459,25.22,0,60,0
6369,13,20,0,1887.599384,7.824656393,25.22,0,40,0
6370,7,16,0,1882.767634,9.659725115,25.22,0,32,0
6371,0,14,0,1875.477122,14.57725948,25.22,0,28,0
6372,0,14,0,1868.186617,14.57725948,25.22,0,28,0
6373,0,7,0,1864.540433,7.288629738,25.22,0,14,0
6374,0,7,0,1860.894254,7.288629738,25.22,0,14,0
6375,0,6,0,1857.768695,6.247396918,25.22,0,12,0
6376,0,6,0,1854.643138,6.247396918,25.22,0,12,0
6377,0,6,0,1851.517585,6.247396918,25.22,0,12,0
6378,0,5,0,1848.912652,5.206164098,25.22,0,10,0
6379,0,5,0,1846.307721,5.206164098,25.22,0,10,0
6380,0,5,0,1843.702793,5.206164098,25.22,0,10,0
6381,0,6,0,1840.57725,6.247396918,25.22,0,12,0
6382,0,5,0,1837.972328,5.206164098,25.22,0,10,0
6383,0,6,0,1834.846791,6.247396918,25.22,0,12,0
6384,0,6,0,1831.721258,6.247396918,25.22,0,12,0
6385,0,6,0,1828.595728,6.247396918,25.22,0,12,0
6386,0,7,0,1824.949584,7.288629738,25.22,0,14,0
6387,0,6,0,1821.824061,6.247396918,25.22,0,12,0
6388,0,6,0,1818.698541,6.247396918,25.22,0,12,0
6389,0,6,0,1815.573023,6.247396918,25.22,0,12,0
6390,0,6,0,1812.447509,6.247396918,25.22,0,12,0
6391,0,6,0,1809.321999,6.247396918,25.22,0,12,0
6392,0,6,0,1806.196491,6.247396918,25.22,0,12,0
6393,0,6,0,1803.070986,6.247396918,25.22,0,12,0
6394,0,6,0,1799.945485,6.247396918,25.22,0,12,0
6395,0,6,0,1796.819986,6.247396918,25.22,0,12,0
6396,2,6,0,1794.694491,4.247396918,25.22,0,12,0
6397,14,6,0,1794.692696,0,25.22,0,12,7.4456
6398,19,6,0,1794.814702,-0.2476,25.22,0,12,12
6399,19,5,0,1796.436707,-3.2476,25.22,0,10,10
6400,32,9,0,1798.30131,-3.7328,25.22,0,18,18
6401,42,37,0,1798.299512,0,25.22,0,74,3.3368
6402,36,24,0,1798.297714,0,25.22,0,48,10.5744
6403,43,50,0,1793.765095,9.061640983,25.22,0,100,0
6404,51,40,0,1793.763301,0,25.22,0,80,8.9804
6405,73,41,0,1793.761507,0,25.22,0,82,29.1092
6406,83,43,0,1793.759714,0,25.22,0,86,36.7132
6407,54,12,0,1801.68872,-15.8616,25.22,0,24,24
6408,45,25,0,1801.686918,0,25.22,0,50,18.218
6409,34,41,0,1797.339844,8.690545606,25.22,0,82,0
6410,28,33,0,1794.157705,6.360683049,25.22,0,66,0
6411,38,24,0,1794.155911,0,25.22,0,48,12.4952
6412,36,23,0,1794.154116,0,25.22,0,46,11.5744
6413,22,29,0,1790.054446,8.19575177,25.22,0,58,0
6414,19,29,0,1784.45478,11.19575177,25.22,0,58,0
6415,22,20,0,1784.452996,0,25.22,0,40,1.1288
6416,18,16,0,1784.451212,0,25.22,0,32,1.2872
6417,14,17,0,1782.598948,3.700957934,25.22,0,34,0
6418,2,14,0,1776.308536,12.57725948,25.22,0,28,0
6419,0,12,0,1770.059363,12.49479384,25.22,0,24,0
6420,0,14,0,1762.768963,14.57725948,25.22,0,28,0
6421,0,7,0,1759.122885,7.288629738,25.22,0,14,0
6422,0,6,0,1755.997428,6.247396918,25.22,0,12,0
6423,0,6,0,1752.871973,6.247396918,25.22,0,12,0
6424,0,6,0,1749.746522,6.247396918,25.22,0,12,0
