k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pBY
108,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,9.680851063829788,9.1,46.94680851063539,35.106382978720504,32.99999999999727,0.0,0.0,1951.45,1837.14,0.0,-32.99999999999727,13.3,-0.9,11.0
109,0.0,0.0,2.627659574468085,2.4699999999999998,0.6382978723404256,0.6,10.74468085106383,10.1,49.11702127659284,35.106382978720504,32.99999999999727,0.0,0.0,1952.0,1837.14,0.0,-32.99999999999727,16.4,-1.2,11.0
110,0.0,0.0,2.6595744680851063,2.5,0.6382978723404256,0.6,13.936170212765958,13.1,49.148936170212764,31.914893617021278,30.0,0.0,0.0,1952.5,1837.14,0.0,-30.0,18.4,-1.0,11.0
111,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,14.787234042553191,13.9,48.91489361702128,31.914893617021278,30.0,0.0,0.0,1953.0,1837.14,0.0,-30.0,18.4,-0.8,11.0
112,0.0,0.0,1.595744680851064,1.5,0.6382978723404256,0.6,11.914893617021276,11.2,49.25531914894778,35.10638297873501,33.000000000010914,0.0,0.0,1953.5500000000002,1837.14,0.0,-33.000000000010914,15.399999999999999,-1.0,11.0
113,0.0,0.0,1.7127659574468086,1.61,0.6382978723404256,0.6,9.361702127659575,8.8,46.81914893616731,35.106382978720504,32.99999999999727,0.0,0.0,1954.1000000000001,1837.14,0.0,-32.99999999999727,13.3,-1.2,11.0
114,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.574468085106384,9.0,46.95744680850774,35.106382978720504,32.99999999999727,0.0,0.0,1954.65,1837.14,0.0,-32.99999999999727,13.3,-0.9,11.0
115,0.0,0.0,1.648936170212766,1.55,0.6382978723404256,0.6,10.531914893617023,9.9,47.92553191489071,35.106382978720504,32.99999999999727,0.0,0.0,1955.2,1837.14,0.0,-32.99999999999727,14.3,-0.9,11.0
116,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,14.042553191489361,13.2,47.648936170212764,31.914893617021278,30.0,0.0,0.0,1955.7,1837.14,0.0,-30.0,17.4,-0.7,11.0
117,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,15.425531914893618,14.5,48.95744680851064,31.914893617021278,30.0,0.0,0.0,1956.2,1837.14,0.0,-30.0,18.4,-0.5,11.0
118,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,15.744680851063833,14.8,49.287234042553195,31.914893617021278,30.0,0.0,0.0,1956.7,1837.14,0.0,-30.0,20.5,-0.6,11.0
119,0.0,0.0,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,9.574468085106384,9.0,49.52127659575339,38.29787234043424,36.000000000008185,0.0,0.0,1957.3000000000002,1837.14,0.0,-36.000000000008185,13.3,-0.5,11.0
120,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.574468085106384,9.0,49.46808510637718,38.29787234041973,35.99999999999454,0.0,0.0,1957.9,1837.14,0.0,-35.99999999999454,13.3,-0.4,10.21
121,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,9.574468085106384,9.0,49.4999999999942,38.29787234041973,35.99999999999454,0.0,0.0,1958.5,1837.14,0.0,-35.99999999999454,13.3,-0.4,10.21
122,0.0,0.0,0.946808510638298,0.89,0.6382978723404256,0.6,11.702127659574469,11.0,48.39361702128821,35.10638297873501,33.000000000010914,0.0,0.0,1959.0500000000002,1837.14,0.0,-33.000000000010914,15.399999999999999,-0.4,10.21
123,0.0,0.0,0.946808510638298,0.89,0.6382978723404256,0.6,13.404255319148938,12.6,46.90425531914893,31.914893617021278,30.0,0.0,0.0,1959.5500000000002,1837.14,0.0,-30.0,17.4,-0.4,10.21
124,0.0,0.0,0.946808510638298,0.89,0.6382978723404256,0.6,13.085106382978726,12.3,49.77659574467795,35.106382978720504,32.99999999999727,0.0,0.0,1960.1000000000001,1837.14,0.0,-32.99999999999727,18.4,-0.3,10.21
125,0.0,0.0,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,13.297872340425533,12.5,49.96808510638007,35.106382978720504,32.99999999999727,0.0,0.0,1960.65,1837.14,0.0,-32.99999999999727,17.4,-0.3,10.21
126,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.574468085106384,9.0,49.46808510637718,38.29787234041973,35.99999999999454,0.0,0.0,1961.25,1837.14,0.0,-35.99999999999454,14.4,-0.2,10.21
127,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.063829787234043,10.4,47.744680851075444,35.10638297873501,33.000000000010914,0.0,0.0,1961.8000000000002,1837.14,0.0,-33.000000000010914,13.3,-0.3,10.21
128,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,11.595744680851066,10.9,48.36170212765667,35.106382978720504,32.99999999999727,0.0,0.0,1962.3500000000001,1837.14,0.0,-32.99999999999727,15.3,-0.3,10.21
129,0.0,0.0,1.042553191489362,0.9800000000000001,0.6382978723404256,0.6,11.702127659574469,11.0,48.489361702124754,35.106382978720504,32.99999999999727,0.0,0.0,1962.9,1837.14,1.0,-32.99999999999727,15.3,-0.3,10.21
130,0.0,0.0,1.0106382978723405,0.9499999999999998,0.6382978723404256,0.6,12.23404255319149,11.5,48.98936170212476,35.106382978720504,32.99999999999727,0.0,0.0,1963.45,1837.14,0.0,-32.99999999999727,17.4,-0.5,10.21
131,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,14.042553191489361,13.2,47.65957446808511,31.914893617021278,30.0,0.0,0.0,1963.95,1837.14,0.0,-30.0,17.4,-0.5,10.21
132,0.0,0.0,0.9255319148936169,0.8699999999999999,0.6382978723404256,0.6,14.680851063829788,13.8,48.159574468085104,31.914893617021278,30.0,0.0,0.0,1964.45,1837.14,0.0,-30.0,17.4,-0.4,10.21
133,0.0,0.0,0.946808510638298,0.89,0.6382978723404256,0.6,11.808510638297873,11.1,48.499999999997094,35.106382978720504,32.99999999999727,0.0,0.0,1965.0,1837.14,1.0,-32.99999999999727,13.3,-0.6,10.21
134,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,12.23404255319149,11.5,48.93617021277757,35.10638297873501,33.000000000010914,0.0,0.0,1965.5500000000002,1837.14,0.0,-33.000000000010914,15.399999999999999,-0.6,10.21
135,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,12.23404255319149,11.5,48.97872340425241,35.106382978720504,32.99999999999727,0.0,0.0,1966.1000000000001,1837.14,0.0,-32.99999999999727,15.3,-0.8,10.21
136,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,10.638297872340425,10.0,47.35106382978433,35.106382978720504,32.99999999999727,0.0,0.0,1966.65,1837.14,0.0,-32.99999999999727,15.3,-0.7,10.21
137,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,11.914893617021276,11.2,48.617021276592844,35.106382978720504,32.99999999999727,0.0,0.0,1967.2,1837.14,0.0,-32.99999999999727,15.3,-0.7,10.21
138,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,12.872340425531915,12.1,49.58510638297582,35.106382978720504,32.99999999999727,0.0,0.0,1967.75,1837.14,1.0,-32.99999999999727,16.4,-0.7,10.21
139,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,15.425531914893618,14.5,48.97872340425532,31.914893617021278,30.0,0.0,0.0,1968.25,1837.14,0.0,-30.0,17.4,-0.8,10.21
140,0.0,0.0,2.085106382978724,1.9600000000000002,0.6382978723404256,0.6,12.021276595744684,11.3,49.85106382979885,35.10638297873501,33.000000000010914,0.0,0.0,1968.8000000000002,1837.14,0.0,-33.000000000010914,16.4,-0.9,10.21
141,0.0,0.0,2.595744680851064,2.44,0.6382978723404256,0.6,12.021276595744684,11.3,47.17021276595745,31.914893617021278,30.0,0.0,0.0,1969.3000000000002,1837.14,-1.0,-30.0,17.4,-0.8,10.21
142,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,9.787234042553191,9.2,47.021276595741774,35.106382978720504,32.99999999999727,0.0,0.0,1969.8500000000001,1837.14,0.0,-32.99999999999727,15.3,-0.9,10.21
143,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,9.893617021276597,9.3,47.27659574467795,35.106382978720504,32.99999999999727,0.0,0.0,1970.4,1837.14,0.0,-32.99999999999727,14.3,-1.1,10.21
144,0.0,0.0,1.6276595744680853,1.53,0.6382978723404256,0.6,11.170212765957446,10.5,48.542553191486455,35.106382978720504,32.99999999999727,0.0,0.0,1970.95,1837.14,0.0,-32.99999999999727,15.3,-1.1,10.21
145,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,15.212765957446809,14.3,49.351063829787236,31.914893617021278,30.0,0.0,0.0,1971.45,1837.14,0.0,-30.0,17.3,-1.0,10.21
146,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,16.595744680851066,15.600000000000001,47.563829787236955,28.723404255322055,27.00000000000273,0.0,0.0,1971.9,1837.14,0.0,-27.00000000000273,20.5,-1.0,10.21
147,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,11.276595744680852,10.6,48.51063829786944,35.106382978720504,32.99999999999727,0.0,0.0,1972.45,1837.14,0.0,-32.99999999999727,15.3,-0.9,10.21
148,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,9.574468085106384,9.0,46.82978723403965,35.106382978720504,32.99999999999727,0.0,0.0,1973.0,1837.14,0.0,-32.99999999999727,15.3,-0.9,10.21
149,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,9.787234042553191,9.2,47.02127659575629,35.10638297873501,33.000000000010914,0.0,0.0,1973.5500000000002,1837.14,0.0,-33.000000000010914,14.3,-0.9,10.21
150,0.0,0.0,1.4787234042553195,1.3900000000000001,0.6382978723404256,0.6,10.000000000000002,9.4,47.223404255316254,35.106382978720504,32.99999999999727,0.0,0.0,1974.1000000000001,1837.14,0.0,-32.99999999999727,14.3,-1.0,10.21
151,0.0,0.0,1.5851063829787233,1.49,0.6382978723404256,0.6,12.872340425531915,12.1,47.01063829787233,31.914893617021278,30.0,0.0,0.0,1974.6000000000001,1837.14,0.0,-30.0,15.3,-0.9,10.21
152,0.0,0.0,1.5638297872340428,1.47,0.6382978723404256,0.6,14.148936170212767,13.3,48.26595744680851,31.914893617021278,30.0,0.0,0.0,1975.1000000000001,1837.14,0.0,-30.0,18.4,-0.9,10.21
153,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,15.319148936170215,14.4,49.4468085106383,31.914893617021278,30.0,0.0,0.0,1975.6000000000001,1837.14,0.0,-30.0,18.4,-0.9,10.21
154,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,10.319148936170212,9.7,47.031914893614115,35.106382978720504,32.99999999999727,0.0,0.0,1976.15,1837.14,0.0,-32.99999999999727,15.3,-1.3,10.21
155,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,10.319148936170212,9.7,47.06382978723114,35.106382978720504,32.99999999999727,0.0,0.0,1976.7,1837.14,0.0,-32.99999999999727,13.3,-1.2,10.21
156,0.0,0.0,0.9148936170212767,0.86,0.6382978723404256,0.6,10.425531914893618,9.8,47.085106382975816,35.106382978720504,32.99999999999727,0.0,0.0,1977.25,1837.14,0.0,-32.99999999999727,14.3,-1.3,10.21
157,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,11.382978723404255,10.7,48.10638297873501,35.10638297873501,33.000000000010914,0.0,0.0,1977.8000000000002,1837.14,-1.0,-33.000000000010914,14.3,-1.2,10.21
158,0.0,0.0,1.0638297872340425,1.0,0.5319148936170213,0.5,13.191489361702128,12.4,49.8936170212737,35.106382978720504,32.99999999999727,0.0,0.0,1978.3500000000001,1837.14,0.0,-32.99999999999727,17.4,-1.1,10.21
159,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,14.361702127659575,13.5,47.93617021276596,31.914893617021278,30.0,0.0,0.0,1978.8500000000001,1837.14,0.0,-30.0,17.4,-0.8,10.21
160,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,15.106382978723406,14.2,48.73404255319149,31.914893617021278,30.0,0.0,0.0,1979.3500000000001,1837.14,0.0,-30.0,19.5,-1.0,10.21
161,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,9.680851063829788,9.1,49.680851063823994,38.29787234041973,35.99999999999454,0.0,0.0,1979.95,1837.14,0.0,-35.99999999999454,13.3,-0.9,10.21
162,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,9.680851063829788,9.1,49.478723404264024,38.29787234043424,36.000000000008185,0.0,0.0,1980.5500000000002,1837.14,0.0,-36.000000000008185,13.3,-0.9,10.21
163,0.0,0.0,0.946808510638298,0.89,0.5319148936170213,0.5,12.553191489361703,11.8,49.138297872337525,35.106382978720504,32.99999999999727,0.0,0.0,1981.1000000000001,1837.14,0.0,-32.99999999999727,14.3,-1.0,10.21
164,0.0,0.0,0.9574468085106385,0.9,0.5319148936170213,0.5,13.404255319148938,12.6,46.808510638297875,31.914893617021278,30.0,0.0,0.0,1981.6000000000001,1837.14,0.0,-30.0,16.4,-0.6,10.21
165,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,14.46808510638298,13.6,47.8936170212766,31.914893617021278,30.0,0.0,0.0,1982.1000000000001,1837.14,1.0,-30.0,17.4,-0.5,10.21
166,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,13.936170212765958,13.1,47.35106382978723,31.914893617021278,30.0,0.0,0.0,1982.6000000000001,1837.14,0.0,-30.0,19.4,-0.7,10.21
167,0.0,0.0,0.9255319148936169,0.8699999999999999,0.5319148936170213,0.5,14.893617021276597,14.0,48.26595744680851,31.914893617021278,30.0,0.0,0.0,1983.1000000000001,1837.14,0.0,-30.0,17.4,-0.5,10.21
168,0.0,0.0,1.2234042553191489,1.15,0.5319148936170213,0.5,13.404255319148938,12.6,47.07446808510638,31.914893617021278,30.0,0.0,0.0,1983.6000000000001,1837.14,0.0,-30.0,18.4,-0.6,10.21
169,0.0,0.0,0.9893617021276597,0.93,0.5319148936170213,0.5,11.276595744680852,10.6,47.90425531914603,35.106382978720504,32.99999999999727,0.0,0.0,1984.15,1837.14,0.0,-32.99999999999727,14.3,-0.6,10.21
170,0.0,0.0,1.2446808510638299,1.17,0.5319148936170213,0.5,12.127659574468087,11.4,49.010638297869434,35.106382978720504,32.99999999999727,0.0,0.0,1984.7,1837.14,0.0,-32.99999999999727,15.3,-0.5,10.21
171,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,12.340425531914894,11.6,48.95744680850774,35.106382978720504,32.99999999999727,0.0,0.0,1985.25,1837.14,0.0,-32.99999999999727,16.4,-0.7,10.21
172,0.0,0.0,1.9893617021276595,1.8699999999999999,0.5319148936170213,0.5,13.829787234042556,13.0,48.26595744680851,31.914893617021278,30.0,0.0,0.0,1985.75,1837.14,0.0,-30.0,17.5,-0.7,10.21
173,0.0,0.0,2.021276595744681,1.8999999999999997,0.5319148936170213,0.5,15.851063829787236,14.9,47.12765957447099,28.723404255322055,27.00000000000273,0.0,0.0,1986.2,1837.14,0.0,-27.00000000000273,19.4,-0.6,10.21
174,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,16.382978723404257,15.399999999999999,49.88297872340426,31.914893617021278,30.0,0.0,0.0,1986.7,1809.72,0.0,-30.0,19.5,-0.8,10.21
175,0.0,0.0,1.0319148936170213,0.97,0.5319148936170213,0.5,11.276595744680852,10.6,47.9468085106354,35.106382978720504,32.99999999999727,0.0,0.0,1987.25,1809.72,0.0,-32.99999999999727,14.3,-0.5,10.21
176,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,11.382978723404255,10.7,48.07446808511799,35.10638297873501,33.000000000010914,0.0,0.0,1987.8000000000002,1809.72,1.0,-33.000000000010914,14.4,-0.7,10.21
177,0.0,0.0,1.0212765957446808,0.96,0.5319148936170213,0.5,11.489361702127662,10.8,48.148936170209865,35.106382978720504,32.99999999999727,0.0,0.0,1988.3500000000001,1809.72,0.0,-32.99999999999727,15.399999999999999,-0.8,10.21
178,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.702127659574469,11.0,48.38297872340135,35.106382978720504,32.99999999999727,0.0,0.0,1988.9,1809.72,0.0,-32.99999999999727,15.399999999999999,-0.7,10.21
179,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,13.085106382978726,12.3,49.787234042550295,35.106382978720504,32.99999999999727,0.0,0.0,1989.45,1809.72,0.0,-32.99999999999727,16.4,-1.0,10.21
180,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,14.148936170212767,13.3,47.65957446808511,31.914893617021278,30.0,0.0,0.0,1989.95,1809.72,0.0,-30.0,17.4,-0.8,10.21
181,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,14.787234042553191,13.9,48.861702127659576,31.914893617021278,30.0,0.0,0.0,1990.45,1809.72,1.0,-30.0,18.4,-0.6,10.21
182,0.0,0.0,1.5106382978723405,1.42,0.6382978723404256,0.6,11.382978723404255,10.7,48.638297872337525,35.106382978720504,32.99999999999727,0.0,0.0,1991.0,1809.72,0.0,-32.99999999999727,17.4,-0.6,10.21
183,0.0,0.0,1.5319148936170215,1.44,0.6382978723404256,0.6,11.382978723404255,10.7,48.659574468096714,35.10638297873501,33.000000000010914,0.0,0.0,1991.5500000000002,1809.72,0.0,-33.000000000010914,15.3,-0.3,10.21
184,0.0,0.0,1.6170212765957448,1.52,0.6382978723404256,0.6,11.595744680851066,10.9,48.95744680850774,35.106382978720504,32.99999999999727,0.0,0.0,1992.1000000000001,1809.72,0.0,-32.99999999999727,15.3,-0.2,10.21
185,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,11.808510638297873,11.1,49.127659574465184,35.106382978720504,32.99999999999727,0.0,0.0,1992.65,1809.72,0.0,-32.99999999999727,16.3,-0.1,10.21
186,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,12.872340425531915,12.1,46.9468085106383,31.914893617021278,30.0,0.0,0.0,1993.15,1809.72,0.0,-30.0,17.4,-0.1,10.21
187,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,15.106382978723406,14.2,49.23404255319149,31.914893617021278,30.0,0.0,0.0,1993.65,1809.72,0.0,-30.0,18.4,-0.1,10.21
188,0.0,0.0,1.5,1.41,0.6382978723404256,0.6,16.382978723404257,15.399999999999999,47.24468085106673,28.723404255322055,27.00000000000273,0.0,0.0,1994.1000000000001,1809.72,0.0,-27.00000000000273,20.5,-0.1,10.21
189,0.0,0.0,1.6276595744680853,1.53,0.6382978723404256,0.6,11.489361702127662,10.8,48.86170212765668,35.106382978720504,32.99999999999727,0.0,0.0,1994.65,1809.72,0.0,-32.99999999999727,16.4,-0.2,10.21
190,0.0,0.0,1.0851063829787235,1.02,0.5319148936170213,0.5,12.127659574468087,11.4,48.85106382978434,35.106382978720504,32.99999999999727,0.0,0.0,1995.2,1809.72,0.0,-32.99999999999727,15.3,-0.2,10.21
191,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,12.127659574468087,11.4,48.81914893616731,35.106382978720504,32.99999999999727,0.0,0.0,1995.75,1809.72,0.0,-32.99999999999727,15.399999999999999,-0.2,10.21
192,0.0,0.0,1.0319148936170213,0.97,0.5319148936170213,0.5,12.340425531914894,11.6,49.01063829788395,35.10638297873501,33.000000000010914,0.0,0.0,1996.3000000000002,1809.72,0.0,-33.000000000010914,15.399999999999999,-0.2,10.21
193,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,13.617021276595747,12.8,47.04255319148936,31.914893617021278,30.0,0.0,0.0,1996.8000000000002,1809.72,0.0,-30.0,17.4,-0.3,10.21
194,0.0,0.0,1.0212765957446808,0.96,0.5319148936170213,0.5,13.829787234042556,13.0,47.29787234042553,31.914893617021278,30.0,0.0,0.0,1997.3000000000002,1809.72,0.0,-30.0,17.4,-0.3,10.21
195,0.0,0.0,0.946808510638298,0.89,0.5319148936170213,0.5,14.46808510638298,13.6,47.86170212765957,31.914893617021278,30.0,0.0,0.0,1997.8000000000002,1809.72,0.0,-30.0,18.5,-0.5,10.21
196,0.0,0.0,0.946808510638298,0.89,0.5319148936170213,0.5,11.276595744680852,10.6,47.86170212765667,35.106382978720504,32.99999999999727,0.0,0.0,1998.3500000000001,1809.72,0.0,-32.99999999999727,14.4,-0.6,10.21
197,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,11.382978723404255,10.7,47.95744680850773,35.106382978720504,32.99999999999727,0.0,0.0,1998.9,1809.72,0.0,-32.99999999999727,14.3,-0.5,10.21
198,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,11.489361702127662,10.8,48.095744680848156,35.106382978720504,32.99999999999727,0.0,0.0,1999.45,1809.72,0.0,-32.99999999999727,15.399999999999999,-0.5,10.21
199,0.0,0.0,0.946808510638298,0.89,0.5319148936170213,0.5,11.702127659574469,11.0,48.28723404255029,35.106382978720504,32.99999999999727,0.0,0.0,2000.0,1809.72,0.0,-32.99999999999727,15.399999999999999,-0.3,10.21
200,0.0,0.0,0.9893617021276597,0.93,0.5319148936170213,0.5,13.085106382978726,12.3,49.71276595745842,35.10638297873501,33.000000000010914,0.0,0.0,2000.5500000000002,1809.72,0.0,-33.000000000010914,16.4,-0.1,10.21
201,0.0,0.0,1.2872340425531914,1.21,0.5319148936170213,0.5,14.148936170212767,13.3,47.88297872340426,31.914893617021278,30.0,0.0,0.0,2001.0500000000002,1809.72,1.0,-30.0,18.4,-0.1,10.21
202,0.0,0.0,1.6595744680851068,1.56,0.5319148936170213,0.5,16.595744680851066,15.600000000000001,47.51063829786073,28.72340425530754,26.999999999989086,0.0,0.0,2001.5,1809.72,0.0,-26.999999999989086,20.5,0.0,10.21
203,0.0,0.0,2.776595744680851,2.6100000000000003,0.5319148936170213,0.5,11.276595744680852,10.6,49.69148936171374,35.10638297873501,33.000000000010914,0.0,0.0,2002.0500000000002,1809.72,0.0,-33.000000000010914,16.4,0.1,10.21
204,0.0,0.0,2.7021276595744683,2.54,0.5319148936170213,0.5,11.276595744680852,10.6,49.61702127659284,35.106382978720504,32.99999999999727,0.0,0.0,2002.6000000000001,1809.72,0.0,-32.99999999999727,16.4,0.1,10.21
205,0.0,0.0,1.7659574468085109,1.6600000000000001,0.5319148936170213,0.5,11.489361702127662,10.8,48.89361702127369,35.106382978720504,32.99999999999727,0.0,0.0,2003.15,1809.72,0.0,-32.99999999999727,15.399999999999999,0.0,10.21
206,0.0,0.0,1.7765957446808511,1.67,0.5319148936170213,0.5,11.702127659574469,11.0,49.11702127659284,35.106382978720504,32.99999999999727,0.0,0.0,2003.7,1809.72,0.0,-32.99999999999727,15.399999999999999,0.1,10.21
207,0.0,0.0,1.7127659574468086,1.61,0.5319148936170213,0.5,12.553191489361703,11.8,49.90425531914603,35.106382978720504,32.99999999999727,0.0,0.0,2004.25,1809.72,0.0,-32.99999999999727,17.4,0.0,10.21
208,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,14.042553191489361,13.2,48.297872340425535,31.914893617021278,30.0,0.0,0.0,2004.75,1809.72,0.0,-30.0,17.4,0.0,10.21
209,0.0,0.0,1.6382978723404256,1.54,0.6382978723404256,0.6,15.53191489361702,14.6,49.723404255319146,31.914893617021278,30.0,0.0,0.0,2005.25,1809.72,0.0,-30.0,19.5,0.0,10.21
210,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,14.574468085106384,13.7,48.24468085106383,31.914893617021278,30.0,0.0,0.0,2005.75,1809.72,0.0,-30.0,15.399999999999999,0.0,11.41
211,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,12.021276595744684,11.3,48.90425531916055,35.10638297873501,33.000000000010914,0.0,0.0,2006.3000000000002,1809.72,0.0,-33.000000000010914,15.399999999999999,0.0,11.41
212,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,12.127659574468087,11.4,48.97872340425241,35.106382978720504,32.99999999999727,0.0,0.0,2006.8500000000001,1809.72,0.0,-32.99999999999727,15.399999999999999,0.0,11.41
213,0.0,0.0,1.4361702127659577,1.35,0.6382978723404256,0.6,11.702127659574469,11.0,48.88297872340135,35.106382978720504,32.99999999999727,0.0,0.0,2007.4,1809.72,0.0,-32.99999999999727,15.399999999999999,0.0,11.41
214,0.0,0.0,1.1170212765957448,1.05,0.6382978723404256,0.6,13.191489361702128,12.4,46.861702127659576,31.914893617021278,30.0,0.0,0.0,2007.9,1809.72,0.0,-30.0,16.4,0.0,11.41
