k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,s,v,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation
112,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.777176176593088,9.581632653061225,1487.4222558376268,1480.68,-1.0,9.777176176593088,13.4,-0.4
113,0.0,0.0,1.4489795918367347,1.42,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.704289879216994,9.510204081632653,1487.2590302507172,1480.68,1.0,9.704289879216994,12.3,-0.4
114,0.0,0.0,1.4285714285714284,1.4,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.683465222823823,9.489795918367347,1487.0961519046398,1480.68,0.0,9.683465222823823,11.3,-0.4
115,0.0,0.0,1.2040816326530615,1.1800000000000002,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.558517284464806,9.367346938775508,1486.93535618708,1480.68,0.0,9.558517284464806,11.3,-0.5
116,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,0.0,10.578925447730112,10.36734693877551,1486.7575538275948,1480.68,1.0,10.578925447730112,11.3,-0.6
117,0.0,0.0,1.489795918367347,1.46,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,0.0,0.0,11.724281549354437,11.489795918367347,1486.5606623775518,1480.68,2.0,11.724281549354437,11.3,-0.5
118,0.0,0.0,1.489795918367347,1.46,0.7142857142857142,0.7,7.244897959183673,7.1,0.0,0.0,0.0,0.0,9.641815910037483,9.448979591836734,1486.3984788850555,1480.68,-1.0,9.641815910037483,13.3,-0.6
119,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.349854227405249,10.142857142857144,1486.2244949161197,1480.68,-1.0,10.349854227405249,13.4,-0.6
120,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,0.0,10.537276134943772,10.326530612244898,1486.047387422709,1480.68,0.0,10.537276134943772,12.4,-0.5
121,0.0,0.0,2.1734693877551017,2.13,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,10.547688463140357,10.33673469387755,1485.8701065676025,1480.68,-1.0,10.547688463140357,12.3,-0.6
122,0.0,0.0,2.1530612244897966,2.1100000000000003,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,0.0,0.0,11.568096626405667,11.336734693877553,1485.675819087056,1480.68,1.0,11.568096626405667,12.4,-0.5
123,0.0,0.0,2.1224489795918364,2.08,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,0.0,0.0,12.161599333610996,11.918367346938776,1485.4716400890097,1480.68,2.0,12.161599333610996,12.4,-0.5
124,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,0.0,11.005830903790088,10.785714285714286,1485.2867241023064,1480.68,-1.0,11.005830903790088,13.4,-0.5
125,0.0,0.0,1.7448979591836737,1.7100000000000002,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.630987088713036,10.418367346938776,1485.108055697437,1480.68,-1.0,10.630987088713036,13.4,-0.5
126,0.0,0.0,3.0510204081632653,2.9899999999999998,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,0.0,12.067888379841733,11.826530612244898,1484.905439116384,1480.68,0.0,12.067888379841733,13.4,-0.4
127,0.0,0.0,2.7448979591836733,2.69,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,11.130778842149104,10.908163265306122,1484.7184412302422,1480.68,0.0,11.130778842149104,13.4,-0.5
128,0.0,0.0,1.6326530612244898,1.6,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,0.0,0.0,10.204081632653063,10.000000000000002,1484.54688848459,1480.68,0.0,10.204081632653063,12.4,-0.5
129,0.0,0.0,1.7755102040816322,1.7399999999999998,0.6122448979591837,0.6,9.183673469387756,9.0,0.0,0.0,0.0,0.0,11.807580174927113,11.57142857142857,1484.348610934786,1480.68,1.0,11.807580174927113,12.3,-0.4
130,0.0,0.0,1.7857142857142858,1.75,0.6122448979591837,0.6,8.979591836734693,8.8,0.0,0.0,0.0,0.0,11.609745939192004,11.377551020408164,1484.1536308205218,1480.68,-1.0,11.609745939192004,13.4,-0.5
131,0.0,0.0,1.7551020408163265,1.72,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,10.016659725114536,9.816326530612246,1483.985202338139,1480.68,-1.0,10.016659725114536,13.4,-0.5
132,0.0,0.0,1.673469387755102,1.64,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.82923781757601,9.63265306122449,1483.8198977226436,1480.68,0.0,9.82923781757601,12.3,-0.6
133,0.0,0.0,1.193877551020408,1.17,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.548104956268222,9.357142857142858,1483.6592788201415,1480.68,-1.0,9.548104956268222,12.4,-0.7
134,0.0,0.0,1.5612244897959187,1.53,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.922948771345276,9.724489795918368,1483.4924126813403,1480.68,0.0,9.922948771345276,12.3,-0.8
135,0.0,0.0,1.5408163265306123,1.51,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.422740524781341,10.214285714285715,1483.317216846848,1480.68,0.0,10.422740524781341,12.4,-1.0
136,0.0,0.0,1.510204081632653,1.48,0.7142857142857142,0.7,8.673469387755102,8.5,0.0,0.0,0.0,0.0,11.120366513952519,10.897959183673468,1483.1303940877317,1480.68,1.0,11.120366513952519,12.4,-1.0
137,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,0.0,9.298209079550189,9.112244897959185,1482.9739408060118,1480.68,-1.0,9.298209079550189,12.4,-1.2
138,0.0,0.0,1.4489795918367347,1.42,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,0.0,0.0,9.391920033319451,9.204081632653061,1482.8159258315156,1480.68,0.0,9.391920033319451,11.3,-1.2
139,0.0,0.0,1.4387755102040816,1.41,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,0.0,8.860891295293628,8.683673469387756,1482.6667614940015,1480.68,0.0,8.860891295293628,11.3,-1.1
140,0.0,0.0,1.469387755102041,1.44,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,0.0,8.788004997917534,8.612244897959185,1482.5188120772746,1480.68,0.0,8.788004997917534,11.3,-1.1
141,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,9.964598084131614,9.76530612244898,1482.351252923727,1480.68,0.0,9.964598084131614,11.3,-1.2
142,0.0,0.0,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,0.0,0.0,10.06872136609746,9.86734693877551,1482.181958549706,1480.68,1.0,10.06872136609746,11.3,-1.2
143,0.0,0.0,3.9693877551020402,3.8899999999999997,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,0.0,11.234902124114951,11.010204081632653,1481.993227999012,1480.68,1.0,11.234902124114951,11.4,-1.2
144,0.0,0.0,3.295918367346938,3.2299999999999995,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,10.651811745106205,10.43877551020408,1481.8142158100322,1480.68,1.0,10.651811745106205,11.3,-1.2
145,0.0,0.0,3.6530612244897958,3.5799999999999996,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,0.0,11.12036651395252,10.89795918367347,1481.6273945539172,1480.68,0.0,11.12036651395252,13.4,-1.2
146,0.0,0.0,3.2755102040816326,3.21,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,0.0,0.0,10.839233652644733,10.622448979591837,1481.4452590323117,1480.68,-1.0,10.839233652644733,13.4,-1.3
147,0.0,0.0,1.1326530612244898,1.1099999999999999,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,9.798000832986254,9.60204081632653,1481.2804775731695,1480.68,0.0,9.798000832986254,11.4,-1.3
148,0.0,0.0,1.1020408163265307,1.08,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,0.0,0.0,9.9750104123282,9.775510204081634,1481.112746119153,1480.68,1.0,9.9750104123282,11.4,-1.4
149,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,0.0,8.75676801332778,8.581632653061225,1480.9653188728512,1480.68,0.0,8.75676801332778,11.3,-1.5
150,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,0.0,8.75676801332778,8.581632653061225,1480.8178917739767,1480.68,0.0,8.75676801332778,11.4,-1.6
151,0.0,0.0,4.020408163265306,3.94,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,11.39108704706372,11.163265306122447,1480.6265595053005,1480.68,0.0,11.39108704706372,13.4,-1.5
152,0.0,0.0,4.071428571428571,3.9899999999999993,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,0.0,11.547271970012496,11.316326530612246,1480.4326243459075,1480.68,0.0,11.547271970012496,13.4,-1.7
153,0.0,0.0,1.9795918367346936,1.94,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,10.141607663473554,9.938775510204081,1480.2621171188919,1480.68,0.0,10.141607663473554,12.4,-1.5
154,0.0,0.0,1.989795918367347,1.9500000000000002,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,0.0,11.089129529362767,10.86734693877551,1480.0758180312853,1480.68,1.0,11.089129529362767,12.4,-1.5
155,0.0,0.0,2.0306122448979593,1.9899999999999998,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,0.0,10.08954602249063,9.887755102040817,1479.9061788550923,1480.68,-2.0,10.08954602249063,13.4,-1.4
156,0.0,0.0,1.989795918367347,1.9500000000000002,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,9.319033735943357,9.13265306122449,1479.749381719981,1480.68,-2.0,9.319033735943357,13.4,-1.2
157,0.0,0.0,2.1020408163265305,2.06,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,10.370678883798417,10.16326530612245,1479.575057322536,1480.68,0.0,10.370678883798417,11.4,-1.2
158,0.0,0.0,1.8775510204081631,1.8399999999999999,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,10.245730945439401,10.040816326530614,1479.4028155650547,1480.68,1.0,10.245730945439401,11.4,-1.1
159,0.0,0.0,1.8367346938775513,1.8,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,0.0,0.0,10.620574760516453,10.408163265306124,1479.224326582897,1480.68,1.0,10.620574760516453,12.4,-1.1
160,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,0.0,0.0,11.203665139525198,10.979591836734693,1479.036119606245,1480.68,1.0,11.203665139525198,12.4,-1.1
161,0.0,0.0,1.173469387755102,1.15,0.6122448979591837,0.6,9.081632653061224,8.9,0.0,0.0,0.0,0.0,11.089129529362767,10.86734693877551,1478.8498217446358,1480.68,-2.0,11.089129529362767,13.4,-1.5
162,0.0,0.0,1.2244897959183674,1.2,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.475218658892128,9.285714285714286,1478.6904225838325,1480.68,-2.0,9.475218658892128,13.4,-1.5
163,0.0,0.0,1.173469387755102,1.15,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.423157017909205,9.23469387755102,1478.5318912764449,1480.68,0.0,9.423157017909205,11.4,-1.6
164,0.0,0.0,1.183673469387755,1.16,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.537692628071635,9.346938775510203,1478.3714512007523,1480.68,0.0,9.537692628071635,11.4,-1.6
165,0.0,0.0,1.2040816326530615,1.1800000000000002,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.45439400249896,9.26530612244898,1478.2123995959262,1480.68,0.0,9.45439400249896,11.4,-1.5
166,0.0,0.0,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,10.408163265306122,10.2,0.0,0.0,0.0,0.0,12.505206164098292,12.255102040816325,1478.0025012807916,1480.68,3.0,12.505206164098292,11.6,-1.5
167,0.0,0.0,1.5510204081632653,1.52,0.7142857142857142,0.7,10.204081632653061,10.0,0.0,0.0,0.0,0.0,12.72386505622657,12.469387755102039,1477.7889588606865,1480.68,0.0,12.72386505622657,14.5,-1.4
168,0.0,0.0,1.7346938775510206,1.7,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.891711786755518,9.693877551020408,1477.622619208615,1480.68,-2.0,9.891711786755518,13.4,-1.4
169,0.0,0.0,1.5408163265306123,1.51,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.693877551020408,9.500000000000002,1477.4595769601456,1480.68,-2.0,9.693877551020408,13.4,-1.4
170,0.0,0.0,1.459183673469388,1.4300000000000002,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.714702207413579,9.520408163265307,1477.2961877971118,1480.68,0.0,9.714702207413579,11.4,-1.5
171,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.693877551020407,9.5,1477.1331458750735,1480.68,0.0,9.693877551020407,11.4,-1.3
172,0.0,0.0,2.081632653061225,2.04,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,11.599333610995421,11.367346938775512,1476.9383465150777,1480.68,1.0,11.599333610995421,13.4,-1.5
173,0.0,0.0,2.0000000000000004,1.9600000000000002,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,11.724281549354439,11.48979591836735,1476.7414648842419,1480.68,0.0,11.724281549354439,13.4,-1.3
174,0.0,0.0,1.704081632653061,1.67,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.964598084131614,9.76530612244898,1476.5739115080414,1480.68,-1.0,9.964598084131614,12.4,-1.3
175,0.0,0.0,1.9693877551020413,1.9300000000000002,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,10.235318617242818,10.030612244897961,1476.4018462905092,1480.68,0.0,10.235318617242818,12.4,-1.5
176,0.0,0.0,2.724489795918367,2.67,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,0.0,11.214077467721783,10.989795918367347,1476.2134685975343,1480.68,0.0,11.214077467721783,13.4,-1.5
177,0.0,0.0,2.724489795918367,2.67,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,11.109954185755935,10.887755102040817,1476.02682648097,1480.68,0.0,11.109954185755935,13.4,-1.4
178,0.0,0.0,1.673469387755102,1.64,0.7142857142857142,0.7,9.387755102040815,9.2,0.0,0.0,0.0,0.0,12.015826738858808,11.775510204081632,1475.8250866751623,1480.68,1.0,12.015826738858808,13.4,-1.6
179,0.0,0.0,1.704081632653061,1.67,0.7142857142857142,0.7,9.591836734693878,9.4,0.0,0.0,0.0,0.0,12.255310287380258,12.010204081632653,1475.6193556786193,1480.68,1.0,12.255310287380258,13.4,-1.5
180,0.0,0.0,1.6428571428571428,1.61,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,11.151603498542276,10.92857142857143,1475.4320200009545,1480.68,0.0,11.151603498542276,13.4,-1.4
181,0.0,0.0,1.2755102040816326,1.25,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.152019991670137,9.948979591836734,1475.26134423574,1480.68,-1.0,10.152019991670137,13.4,-1.5
182,0.0,0.0,1.0612244897959182,1.04,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,9.933361099541859,9.73469387755102,1475.0943129560699,1480.68,-1.0,9.933361099541859,12.4,-1.2
183,0.0,0.0,1.0816326530612246,1.06,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.329446064139944,9.142857142857144,1474.937347094021,1480.68,-1.0,9.329446064139944,12.4,-1.3
184,0.0,0.0,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,0.0,0.0,10.214493960849646,10.010204081632653,1474.7656305906598,1480.68,0.0,10.214493960849646,11.4,-1.0
185,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,11.18284048313203,10.95918367346939,1474.5777751503101,1480.68,1.0,11.18284048313203,12.4,-1.0
186,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.349854227405249,10.142857142857144,1474.4038030020781,1480.68,-1.0,10.349854227405249,13.4,-0.8
187,0.0,0.0,1.5306122448979593,1.5,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.787588504789671,9.591836734693878,1474.2392021231951,1453.26,-1.0,9.787588504789671,12.4,-0.9
188,0.0,0.0,1.673469387755102,1.64,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.933361099541859,9.73469387755102,1474.072171865667,1453.26,1.0,9.933361099541859,11.4,-0.9
189,0.0,0.0,1.3877551020408163,1.3599999999999999,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,9.74593919200333,9.551020408163264,1473.9082654736285,1453.26,-1.0,9.74593919200333,12.4,-1.0
190,0.0,0.0,1.8367346938775513,1.8,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,0.0,10.516451478550602,10.30612244897959,1473.7315173740537,1453.26,1.0,10.516451478550602,11.4,-0.9
191,0.0,0.0,1.816326530612245,1.78,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,0.0,0.0,12.057476051645148,11.816326530612246,1473.5290857083423,1453.26,1.0,12.057476051645148,13.2,-0.9
192,0.0,0.0,1.4795918367346939,1.45,0.7142857142857142,0.7,8.877551020408163,8.7,0.0,0.0,0.0,0.0,11.297376093294462,11.071428571428573,1473.3393225777015,1453.26,0.0,11.297376093294462,13.4,-0.9
193,0.0,0.0,1.510204081632653,1.48,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.28738025822574,10.081632653061224,1473.1663929007418,1453.26,-1.0,10.28738025822574,12.4,-0.9
194,0.0,0.0,1.4387755102040816,1.41,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.214493960849646,10.010204081632653,1472.9946781683348,1453.26,0.0,10.214493960849646,12.3,-1.0
195,0.0,0.0,1.7244897959183674,1.69,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,10.08954602249063,9.887755102040817,1472.8250460732818,1453.26,0.0,10.08954602249063,12.3,-0.9
196,0.0,0.0,1.806122448979592,1.77,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,0.0,0.0,10.172844648063307,9.96938775510204,1472.6540258374346,1453.26,0.0,10.172844648063307,12.4,-0.8
197,0.0,0.0,1.857142857142857,1.8199999999999998,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,0.0,0.0,11.370262390670554,11.142857142857142,1472.4630488102307,1453.26,0.0,11.370262390670554,13.4,-0.8
198,0.0,0.0,1.397959183673469,1.3699999999999999,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,0.0,11.318200749687628,11.091836734693876,1472.2729396680204,1453.26,0.0,11.318200749687628,13.4,-0.8
199,0.0,0.0,1.6428571428571428,1.61,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,0.0,0.0,9.693877551020407,9.5,1472.1099027692303,1453.26,0.0,9.693877551020407,11.4,-0.7
200,0.0,0.0,1.6632653061224492,1.6300000000000001,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.818825489379426,9.622448979591837,1471.944783567838,1453.26,0.0,9.818825489379426,11.4,-0.8
201,0.0,0.0,3.091836734693878,3.0300000000000002,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,0.0,11.276551436901292,11.051020408163266,1471.755369099106,1453.26,0.0,11.276551436901292,13.4,-0.7
202,0.0,0.0,3.0612244897959187,3.0,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,11.349437734277386,11.122448979591837,1471.5647400481657,1453.26,0.0,11.349437734277386,13.4,-0.8
203,0.0,0.0,2.010204081632653,1.97,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.90170762182424,10.683673469387754,1471.3815733563952,1453.26,1.0,10.90170762182424,12.4,-1.0
204,0.0,0.0,2.6224489795918364,2.57,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,12.359433569346109,12.112244897959185,1471.1741114153328,1453.26,2.0,12.359433569346109,12.4,-0.8
205,0.0,0.0,2.6326530612244903,2.58,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,0.0,0.0,10.599750104123281,10.387755102040817,1470.995977739486,1453.26,-2.0,10.599750104123281,13.4,-0.9
206,0.0,0.0,2.071428571428572,2.0300000000000002,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,0.0,9.298209079550189,9.112244897959185,1470.8395365921824,1453.26,-2.0,9.298209079550189,13.4,-0.9
207,0.0,0.0,1.7755102040816322,1.7399999999999998,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,0.0,0.0,9.725114535610162,9.53061224489796,1470.6759805103857,1453.26,0.0,9.725114535610162,11.4,-0.9
208,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,0.0,0.0,9.548104956268222,9.357142857142858,1470.5153747518007,1453.26,0.0,9.548104956268222,11.4,-0.8
209,0.0,0.0,1.469387755102041,1.44,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,0.0,0.0,9.725114535610162,9.53061224489796,1470.3518189941656,1453.26,1.0,9.725114535610162,11.4,-0.8
210,0.0,0.0,1.489795918367347,1.46,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.370678883798417,10.16326530612245,1470.1775039942831,1453.26,1.0,10.370678883798417,11.4,-0.8
211,0.0,0.0,1.153061224489796,1.1300000000000001,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,0.0,10.027072053311123,9.826530612244898,1470.008915949224,1453.26,-1.0,10.027072053311123,12.4,-0.8
212,0.0,0.0,1.1224489795918366,1.1,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,0.0,8.329862557267806,8.16326530612245,1469.868614897687,1453.26,-1.0,8.329862557267806,11.4,-0.7
213,0.0,0.0,1.3265306122448979,1.3,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,8.642232403165348,8.46938775510204,1469.7231078223524,1453.26,0.0,8.642232403165348,10.4,-0.9
214,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,8.819241982507288,8.642857142857142,1469.5746507328695,1453.26,1.0,8.819241982507288,10.4,-0.7
215,0.0,0.0,1.112244897959184,1.09,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,0.0,8.527696793002915,8.357142857142858,1469.4310528783353,1453.26,-1.0,8.527696793002915,11.4,-0.7
216,0.0,0.0,1.3265306122448979,1.3,0.7142857142857142,0.7,8.673469387755102,8.5,0.0,0.0,0.0,0.0,10.932944606413994,10.714285714285714,1469.247367703842,1453.26,2.0,10.932944606413994,12.4,-0.5
217,0.0,0.0,1.2244897959183674,1.2,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,0.0,0.0,10.932944606413997,10.714285714285715,1469.0636827130338,1453.26,0.0,10.932944606413997,12.4,-0.5
218,0.0,0.0,1.2653061224489797,1.24,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,0.0,8.371511870054146,8.204081632653061,1468.9226884515167,1453.26,-2.0,8.371511870054146,10.4,-0.4
219,0.0,0.0,1.5204081632653061,1.49,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,0.0,8.73594335693461,8.561224489795919,1468.7756204728794,1453.26,0.0,8.73594335693461,10.4,-0.6
220,0.0,0.0,1.5,1.47,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,0.0,8.819241982507288,8.642857142857142,1468.627164330884,1453.26,-1.0,8.819241982507288,11.4,-0.6
221,0.0,0.0,1.4285714285714284,1.4,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,0.0,8.850478967097043,8.673469387755102,1468.4781877209348,1453.26,-1.0,8.850478967097043,11.4,-0.7
