太陽光発電電力,系統購入電力,蓄電池MegaPower放電電力,工場全消費電力,6600/210-105V 75kVA 全体,6600/210V 300kVA 全体,6600/210V 500kVA 全体,No.1系特定負荷 商用電力,No.2系特定負荷 商用電力,No1太陽光PCS直流電力,No1太陽光PCS交流電力,No2太陽光PCS直流電力,No2太陽光PCS交流電力,日射量,直流電力の合計値,蓄電池,売買電単価,売買電価格(30分ごと),交流/直流,Unnamed: 21,Unnamed: 22,テクシード国府工場動力Tr,テクシード国府工場電灯Tr,テクシード国府工場全体,Unnamed: 26,Unnamed: 27
0.0,0,15.3,13.6,0.8800000000000001,0.6,11.5,2.4,0.1,0,0,0,0,-1.0,0,42.0,11.74,,0.0,,,0.0,2.0,2.0,,
0.0,-1,17.3,15.0,0.93,0.6,12.6,2.4,0.1,0,0,0,0,-1.1,0,42.0,11.74,,0.0,,,0.0,2.0,2.0,,
0.0,0,18.3,16.1,0.93,0.6,13.8,2.4,0.1,0,0,0,0,-1.0,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,0,17.3,15.0,2.0,0.6,11.7,2.3,0.1,0,0,0,0,-0.9,0,42.0,11.74,,0.0,,,0.0,3.0,4.0,,
0.0,0,14.2,12.2,2.0,0.6,8.8,3.0,0.1,0,0,0,0,-0.9,0,42.0,11.74,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.3,0.96,0.6,8.9,3.0,0.1,0,0,0,0,-0.9,0,42.0,11.74,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.3,0.9099999999999999,0.6,9.0,3.0,0.1,0,0,0,0,-1.0,0,42.0,11.74,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.6,0.89,0.6,8.6,2.3,0.1,0,0,0,0,-1.1,0,42.0,11.74,,0.0,,,0.0,3.0,3.0,,
0.0,0,15.2,13.1,0.9400000000000001,0.6,10.9,2.3,0.1,0,0,0,0,-1.1,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,14.5,0.8800000000000001,0.6,12.4,2.3,0.1,0,0,0,0,-1.0,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,0,14.2,12.2,0.9199999999999999,0.6,13.2,2.3,0.1,0,0,0,0,-0.9,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.2,11.8,1.42,0.6,8.8,2.3,0.1,0,0,0,0,-0.8,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,1,13.2,11.9,1.44,0.6,9.0,2.4,0.1,0,0,0,0,-0.7,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,0,14.2,12.0,1.46,0.6,9.1,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.74,,0.0,,,0.0,2.0,3.0,,
0.0,1,14.2,12.5,1.45,0.6,9.7,2.4,0.1,0,0,0,0,-0.7,0,42.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,0,15.2,13.7,1.49,0.6,10.2,2.4,0.1,0,0,0,0,-0.6,0,42.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,14.3,1.4300000000000002,0.6,11.2,2.4,0.1,0,0,0,0,-0.8,0,42.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,14.6,1.51,0.6,11.7,2.4,0.1,0,0,0,0,-0.8,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.2,1.52,0.6,8.2,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.2,1.48,0.6,8.2,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.2,1.35,0.6,8.4,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,10.9,0.8800000000000001,0.6,8.6,2.4,0.1,0,0,0,0,-0.8,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,13.2,0.9199999999999999,0.6,10.2,2.4,0.1,0,0,0,0,-0.7,0,42.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,17.3,15.6,0.8800000000000001,0.6,13.2,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,18.4,16.3,0.8699999999999999,0.6,14.0,2.4,0.1,0,0,0,0,-0.8,0,42.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,13.2,11.3,0.9099999999999999,0.6,9.0,2.4,0.1,0,0,0,0,-0.8,0,42.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,13.2,11.3,0.89,0.6,9.0,2.4,0.1,0,0,0,0,-0.9,0,42.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,12.2,10.8,0.9199999999999999,0.6,8.5,2.4,0.2,0,0,0,0,-0.7,0,42.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.2,11.4,0.9,0.6,8.6,2.4,0.2,0,0,0,0,-0.9,0,41.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,1,14.3,12.6,0.8800000000000001,0.6,10.4,2.4,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,13.4,0.8800000000000001,0.6,11.2,2.4,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,16.3,14.0,0.9800000000000001,0.5,11.6,2.3,0.2,0,0,0,0,-0.8,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.6,0.99,0.5,8.2,2.3,0.2,0,0,0,0,-0.8,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.6,1.0,0.5,8.2,2.3,0.2,0,0,0,0,-0.7,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,13.2,11.4,0.99,0.5,8.4,2.3,0.2,0,0,0,0,-0.9,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,14.3,12.5,1.9,0.5,9.3,2.3,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,15.3,13.9,1.9100000000000001,0.4,10.7,2.3,0.2,0,0,0,0,-1.1,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,16.3,15.1,0.93,0.0,13.2,2.3,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,-1,18.4,16.6,1.4300000000000002,0.0,14.0,2.3,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,1.0,2.0,,
0.0,0,12.2,10.8,1.44,0.0,8.1,2.2,0.2,0,0,0,0,-1.1,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.8,1.42,0.0,8.2,2.3,0.2,0,0,0,0,-1.3,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,10.9,1.53,0.0,8.3,2.2,0.2,0,0,0,0,-0.9,0,41.0,11.67,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.2,1.56,0.0,8.4,2.2,0.2,0,0,0,0,-0.9,0,41.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,1,14.2,12.8,1.55,0.0,10.2,2.2,0.2,0,0,0,0,-1.0,0,41.0,11.67,,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.6,1.54,0.0,10.9,2.2,0.2,0,0,0,0,-1.0,0,41.0,11.51,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,14.3,1.54,0.0,11.6,2.2,0.2,0,0,0,0,-1.1,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.8,1.6300000000000001,0.0,8.9,2.2,0.2,0,0,0,0,-1.0,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.6,1.64,0.0,8.9,2.2,0.2,0,0,0,0,-1.0,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.2,1.1300000000000001,0.0,9.0,2.1,0.2,0,0,0,0,-1.2,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.3,1.09,0.0,9.1,2.1,0.2,0,0,0,0,-1.3,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,14.2,12.7,1.06,0.0,10.6,2.1,0.2,0,0,0,0,-1.3,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,13.3,1.04,0.0,11.2,2.2,0.2,0,0,0,0,-1.3,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,17.3,15.4,1.06,0.5,13.1,2.2,0.2,0,0,0,0,-1.3,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.3,1.03,0.5,8.0,2.1,0.2,0,0,0,0,-1.4,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.3,1.0699999999999998,0.5,8.0,2.2,0.2,0,0,0,0,-1.4,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.6,1.05,0.5,8.2,2.2,0.2,0,0,0,0,-1.5,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.8,1.02,0.5,8.4,2.1,0.2,0,0,0,0,-1.5,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.9,1.0699999999999998,0.5,9.6,2.2,0.2,0,0,0,0,-1.3,0,41.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,1,15.3,13.8,0.9199999999999999,0.5,11.6,2.2,0.2,0,0,0,0,-1.4,0,41.0,11.51,,0.0,,,0.0,2.0,3.0,,
0.0,0,17.3,15.0,1.44,0.5,12.2,2.2,0.2,0,0,0,0,-1.5,0,41.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,13.8,1.56,0.5,9.6,2.2,0.2,0,0,0,0,-1.6,0,40.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.5,1.52,0.5,8.8,2.2,0.2,0,0,0,0,-1.5,0,40.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.0,1.51,0.5,8.3,2.2,0.2,0,0,0,0,-1.2,0,40.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.2,11.3,1.48,0.5,8.4,2.2,0.2,0,0,0,0,-1.1,0,40.0,11.51,,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.6,1.3900000000000001,0.5,9.9,2.2,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,2.0,3.0,,
0.0,1,17.3,14.5,1.9899999999999998,0.5,11.2,2.2,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,18.4,16.1,1.95,0.6,12.8,2.3,0.2,0,0,0,0,-1.4,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.6,0.8800000000000001,0.6,8.2,2.3,0.2,0,0,0,0,-1.5,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.6,0.9199999999999999,0.6,8.2,2.3,0.2,0,0,0,0,-1.5,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.6,0.93,0.6,8.2,2.3,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.5,0.93,0.6,9.2,2.3,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,3.0,4.0,,
0.0,0,14.3,12.6,0.9099999999999999,0.6,10.4,2.3,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,3.0,4.0,,
0.0,0,15.2,13.2,0.9400000000000001,0.6,10.8,2.3,0.2,0,0,0,0,-1.3,0,40.0,11.51,,0.0,,,0.0,3.0,4.0,,
0.0,0,16.3,14.5,0.95,0.6,12.2,2.3,0.2,0,0,0,0,-1.2,0,40.0,11.51,,0.0,,,0.0,3.0,3.0,,
0.0,0,15.3,11.9,0.9400000000000001,0.6,8.9,2.3,0.2,0,0,0,0,-1.2,0,40.0,11.32,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.6,1.06,0.6,8.1,2.3,0.2,0,0,0,0,-1.2,0,40.0,11.32,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.4,1.06,0.6,9.0,3.0,0.2,0,0,0,0,-0.9,0,40.0,11.32,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.6,1.04,0.6,9.2,3.0,0.2,0,0,0,0,-1.0,0,40.0,11.32,,0.0,,,0.0,3.0,3.0,,
0.0,1,15.3,12.5,1.03,0.6,10.1,3.0,0.2,0,0,0,0,-1.0,0,40.0,11.32,,0.0,,,0.0,3.0,3.0,,
0.0,0,15.3,13.6,0.9199999999999999,0.6,11.3,2.3,0.2,0,0,0,0,-1.1,0,40.0,11.32,,0.0,,,0.0,3.0,4.0,,
0.0,0,17.4,15.1,1.02,0.6,12.8,2.3,0.2,0,0,0,0,-1.1,0,40.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,12.2,12.2,1.0,0.6,9.9,2.3,0.2,0,0,0,0,-0.9,0,40.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,13.3,11.3,0.95,0.6,9.0,2.3,0.2,0,0,0,0,-0.8,0,40.0,11.32,,0.0,,,0.0,3.0,4.0,,
0.0,0,13.3,11.9,1.51,0.6,9.0,2.3,0.2,0,0,0,0,-0.5,0,40.0,11.32,,0.0,,,0.0,3.0,4.0,,
0.0,0,14.3,12.0,1.47,0.6,9.2,2.3,0.1,0,0,0,0,-0.6,0,40.0,11.32,,0.0,,,0.0,3.0,4.0,,
0.0,0,15.3,13.4,1.49,0.6,10.4,2.3,0.1,0,0,0,0,-0.7,0,40.0,11.32,,0.0,,,0.0,3.0,4.0,,
0.0,0,16.3,14.4,1.48,0.6,11.5,2.9,0.1,0,0,0,0,-0.6,0,40.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,17.3,14.9,1.45,0.6,12.0,2.9,0.1,0,0,0,0,-0.7,0,40.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,13.2,10.9,1.44,0.6,8.1,2.3,0.1,0,0,0,0,-0.8,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,-1,13.2,10.8,1.4300000000000002,0.6,8.0,2.2,0.1,0,0,0,0,-1.0,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,13.2,11.2,1.86,0.6,8.2,2.2,0.1,0,0,0,0,-1.2,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,13.2,11.3,1.5699999999999998,0.6,8.4,2.2,0.1,0,0,0,0,-1.5,0,39.0,11.32,,0.0,,,0.0,5.0,5.0,,
0.0,0,14.2,12.5,1.56,0.6,9.5,2.2,0.1,0,0,0,0,-1.5,0,39.0,11.32,,0.0,,,0.0,5.0,5.0,,
0.0,0,16.3,13.6,1.56,0.6,10.7,2.2,0.1,0,0,0,0,-1.4,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,18.4,16.3,1.47,0.6,13.6,2.2,0.1,0,0,0,0,-1.5,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,15.3,12.5,1.47,0.6,9.5,2.2,0.1,0,0,0,0,-1.6,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,14.2,12.6,1.47,0.6,8.7,2.2,0.1,0,0,0,0,-1.6,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,14.2,12.6,2.5100000000000002,0.6,8.7,2.2,0.1,0,0,0,0,-1.6,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,14.3,12.7,1.58,0.6,8.9,2.2,0.1,0,0,0,0,-1.7,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,13.2,11.9,0.96,0.6,8.9,2.2,0.1,0,0,0,0,-1.6,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,14.2,12.4,0.9199999999999999,0.6,10.0,2.2,0.1,0,0,0,0,-1.4,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,15.3,13.6,0.9,0.6,11.2,2.2,0.1,0,0,0,0,-1.2,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,14.3,11.5,0.96,0.6,11.4,2.2,0.1,0,0,0,0,-0.8,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,12.2,10.3,0.96,0.6,8.0,2.2,0.1,0,0,0,0,-0.9,0,39.0,11.32,,0.0,,,0.0,4.0,4.0,,
0.0,0,12.2,10.6,0.97,0.6,8.1,2.2,0.1,0,0,0,0,-0.9,0,39.0,11.09,,0.0,,,0.0,3.0,4.0,,
0.0,0,12.2,10.8,1.02,0.6,8.3,2.3,0.1,0,0,0,0,-0.8,0,39.0,11.09,,0.0,,,0.0,4.0,4.0,,
0.0,1,13.2,11.5,1.05,0.6,9.3,2.3,0.1,0,0,0,0,-0.8,0,39.0,11.09,,0.0,,,0.0,4.0,4.0,,
0.0,1,15.2,13.3,0.97,0.6,10.9,2.3,0.1,0,0,0,0,-0.7,0,39.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,17.3,15.8,0.8800000000000001,0.6,12.9,2.3,0.1,0,0,0,0,-0.9,0,39.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,1,15.3,12.8,0.8800000000000001,0.6,10.3,2.3,0.1,0,0,0,0,-1.0,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,11.2,0.9199999999999999,0.6,8.8,2.3,0.1,0,0,0,0,-1.0,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.3,0.9099999999999999,0.6,8.2,2.3,0.1,0,0,0,0,-0.9,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.6,0.89,0.6,8.3,2.3,0.1,0,0,0,0,-0.8,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.3,11.3,0.8699999999999999,0.6,9.1,2.3,0.1,0,0,0,0,-0.9,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,12.4,0.9400000000000001,0.6,10.1,2.3,0.1,0,0,0,0,-1.2,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,15.3,13.4,0.9199999999999999,0.6,11.2,2.3,0.1,0,0,0,0,-0.9,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,-1,15.3,13.8,0.8699999999999999,0.6,11.5,2.3,0.1,0,0,0,0,-1.1,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.3,0.86,0.6,8.1,2.3,0.1,0,0,0,0,-0.8,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.3,10.4,0.89,0.6,8.2,2.3,0.1,0,0,0,0,-1.0,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.3,11.4,0.95,0.6,9.0,2.3,0.1,0,0,0,0,-1.2,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,12.4,0.9800000000000001,0.6,9.2,2.3,0.1,0,0,0,0,-0.9,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,15.3,13.1,0.9800000000000001,0.6,10.8,2.3,0.1,0,0,0,0,-0.5,0,38.0,11.09,,0.0,,,0.0,4.0,3.0,,
0.0,0,16.3,15.2,0.96,0.6,13.0,2.3,0.1,0,0,0,0,-0.4,0,38.0,11.09,,0.0,,,0.0,4.0,4.0,,
0.0,-1,13.3,12.0,0.8699999999999999,0.6,13.1,2.3,0.1,0,0,0,0,-0.5,0,38.0,11.09,,0.0,,,0.0,4.0,4.0,,
0.0,0,12.2,10.3,0.9,0.5,8.0,2.3,0.1,0,0,0,0,-0.6,0,38.0,11.09,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.3,10.3,0.8800000000000001,0.5,8.0,2.2,0.1,0,0,0,0,-0.6,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.2,11.0,1.47,0.5,8.2,2.3,0.1,0,0,0,0,-0.3,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.2,11.4,1.48,0.5,8.8,2.2,0.1,0,0,0,0,-0.1,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.7,2.46,0.5,10.0,2.2,0.1,0,0,0,0,-0.3,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,15.0,2.42,0.5,10.7,2.2,0.1,0,0,0,0,-0.3,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.3,1.4,0.5,11.4,2.2,0.1,0,0,0,0,-0.4,0,38.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,12.2,10.7,1.44,0.5,7.9,2.1,0.1,0,0,0,0,-0.4,0,37.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.3,11.3,1.4300000000000002,0.5,8.6,2.1,0.1,0,0,0,0,-0.6,0,37.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,13.3,12.2,1.5,0.5,8.8,2.1,0.1,0,0,0,0,-0.9,0,37.0,11.09,,0.0,,,0.0,2.0,3.0,,
0.0,0,14.3,12.4,1.44,0.5,9.6,2.8,0.1,0,0,0,0,-1.1,0,37.0,10.57,,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,14.0,1.48,0.5,10.9,2.7,0.1,0,0,0,0,-1.1,0,37.0,10.57,,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,15.1,1.46,0.5,12.5,2.8,0.1,0,0,0,0,-1.1,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,-1,17.4,15.4,1.3199999999999998,0.5,12.9,2.1,0.1,0,0,0,0,-1.1,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.6,1.3,0.5,7.9,2.1,0.1,0,0,0,0,-1.1,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.7,1.31,0.5,8.0,2.1,0.1,0,0,0,0,-1.2,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.6,1.16,0.5,8.1,2.1,0.1,0,0,0,0,-1.0,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.4,0.86,0.5,8.2,2.2,0.1,0,0,0,0,-1.2,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,12.0,0.85,0.6,9.8,2.2,0.1,0,0,0,0,-1.2,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.5,0.9,0.6,10.4,2.1,0.1,0,0,0,0,-1.2,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.3,0.9,0.6,12.1,2.1,0.1,0,0,0,0,-1.3,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.8,0.89,0.5,8.6,2.2,0.1,0,0,0,0,-1.3,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.7,0.93,0.5,8.6,2.1,0.1,0,0,0,0,-1.5,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.9,0.9099999999999999,0.5,8.8,2.1,0.1,0,0,0,0,-1.3,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,11.4,0.95,0.5,9.0,2.2,0.1,0,0,0,0,-1.5,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,11.8,0.97,0.4,9.6,2.2,0.1,0,0,0,0,-1.8,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,13.2,0.9800000000000001,0.4,11.2,2.2,0.1,0,0,0,0,-1.6,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.9,0.9800000000000001,0.0,12.9,2.3,0.1,0,0,0,0,-0.9,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,10.3,0.93,0.0,8.0,2.3,0.1,0,0,0,0,-0.9,0,37.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.2,0.89,0.0,8.1,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.3,10.3,0.9400000000000001,0.0,8.3,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,12.2,10.4,0.8699999999999999,0.0,8.4,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.3,11.8,0.89,0.0,9.8,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.2,0.9099999999999999,0.0,10.2,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,16.3,14.2,0.89,0.0,12.1,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,2.0,3.0,,
0.0,-1,14.4,11.9,0.8699999999999999,0.0,9.6,2.3,0.1,0,0,0,0,-0.4,0,36.0,10.57,,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,11.4,1.45,0.0,8.8,2.3,0.1,0,0,0,0,-0.4,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,12.4,2.45,0.0,8.8,2.3,0.1,0,0,0,0,-0.3,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.2,12.0,2.46,0.0,8.4,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,13.3,11.9,1.5699999999999998,0.0,9.3,2.3,0.1,0,0,0,0,-0.7,0,36.0,10.57,,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,13.0,1.69,0.0,10.2,2.3,0.1,0,0,0,0,-0.5,0,36.0,10.54,,0.0,,,0.0,3.0,3.0,,
0.0,0,17.4,15.6,1.64,0.4,12.8,2.3,0.1,0,0,0,0,-0.8,0,36.0,10.54,,0.0,,,0.0,2.0,3.0,,
0.0,-1,16.3,14.2,1.64,0.5,9.6,2.3,0.1,0,0,0,0,-1.1,0,36.0,10.54,,0.0,,,0.0,2.0,3.0,,
0.0,0,12.2,10.9,1.64,0.5,8.0,2.3,0.1,0,0,0,0,-1.0,0,36.0,10.54,,0.0,,,0.0,2.0,2.0,,
0.0,0,12.2,10.4,1.04,0.4,8.2,2.3,0.1,0,0,0,0,-1.1,0,36.0,10.54,,0.0,,,0.0,2.0,3.0,,
0.0,0,12.2,10.6,1.0699999999999998,0.5,8.3,2.3,0.1,0,0,0,0,-1.0,0,36.0,10.54,,0.0,,,0.0,2.0,3.0,,
0.0,0,12.3,10.8,1.02,0.5,8.4,2.3,0.1,0,0,0,0,-0.9,0,36.0,10.54,,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.2,1.01,0.5,10.9,2.3,0.2,0,0,0,0,-0.9,0,36.0,10.54,,0.0,,,0.0,2.0,2.0,,
